family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,name
Rubiaceae,Randia,heteromera,Judkevich & R.M.Salas,tax. nov.,spec.,FALSE,Syst. Bot. 45(3): 608. 2020 [11 Aug 2020] [epublished],Syst. Bot.,2020,45(3): 608,1295-2,FALSE,holotype CTES;isotype SI,M.D. Judkevich &amp; R.M. Salas,56,7 Sep 2014,"Corrientes (Argentina Northeast, Southern South America, Southern America);Chaco (Argentina Northeast, Southern South America, Southern America);Formosa (Argentina Northeast, Southern South America, Southern America);Misiones (Argentina Northeast, Southern South America, Southern America);Santa Fé (Argentina Northeast, Southern South America, Southern America);Mato Grosso do Sul (Brazil West-Central, Brazil, Southern America);Paraguay (Southern South America, Southern America);","Argentina: Corrientes. Dept. Capital, Riachuelo, sobre RN 12, 8 km Sur de Corrientes Capital, 51m",77211677-1,TRUE,NA,11 Aug 2020,doi:10.1600/036364420X15935295449916 The specific epithet refers to the variation in the number of corolla lobes.,[epublished],Randia_heteromera
Rubiaceae,Relbunium,nigro-ramosum,Ehrend.,tax. nov.,spec.,FALSE,Bot. Jahrb. Syst. 76(4): 529. 1955 [Aug 1955] ,Bot. Jahrb. Syst.,1955,76(4): 529,553-2,FALSE,NA,NA,NA,NA,"Brazil, Paraguay, Argentina",NA,218516-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1955&rft.issue=4&rft.spage=529&rft.volume=76&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Aug 1955,NA,NA,Relbunium_nigro-ramosum
Rutaceae,Amyris,brasiliensis,Spreng.,tax. nov.,spec.,FALSE,"Syst. Veg., ed. 16 [Sprengel] 2: 217. 1825 [Jan-May 1825] ","Syst. Veg., ed. 16 [Sprengel]",1825,2: 217,14620-2,FALSE,holotype P?,F. Sellow,s.n.,NA,Brazil (Southern America),NA,12150-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=217&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan-May 1825,NA,NA,Amyris_brasiliensis
Rutaceae,Amyris,macrocarpa,Gereau,tax. nov.,spec.,FALSE,"Candollea 46: 231, fig. 2. 1991 ",Candollea,1991,"46: 231, fig. 2",885-2,FALSE,holotype MO;isotype UC,B.Berlin,1776,NA,"Amazonas (Brazil, Southern America)",NA,272091-2,TRUE,NA,NA,NA,NA,Amyris_macrocarpa
Rutaceae,Moniera,bahiensis,Engl.,tax. nov.,spec.,FALSE,"Fl. Bras. (Martius) 12(2): 129, t. 127, fig. 2. 1874 [1 Sep 1874] (as Monnieria bahiensis)",Fl. Bras. (Martius),1874,"12(2): 129, t. 127, fig. 2",629-2,FALSE,NA,NA,NA,NA,"Bahia (Brazil, Southern America)",Habitat in silvis umbrosis ad rivulos,163459-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1874&rft.issue=2&rft.spage=129&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/454&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Sep 1874,NA,(as Monnieria bahiensis),Moniera_bahiensis
Rutaceae,Pohlana,langsdorffii,Nees & Mart.,tax. nov.,spec.,FALSE,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur. 12(1): 17. 1824 ,Nova Acta Phys.-Med. Acad. Caes. Leop.-Carol. Nat. Cur.,1824,12(1): 17,1025-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,329420-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1824&rft.issue=1&rft.spage=17&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/65147&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Pohlana_langsdorffii
Rutaceae,Rauia,prancii,W.A.Rodrigues & M.F.Silva,tax. nov.,spec.,FALSE,"Acta Amazonica 1(1): 21, fig. 1. 1971 Acta Amazonica 1(2): 34.  1971",Acta Amazonica,1971,"1(1): 21, fig. 1",1144-2,FALSE,holotype INPA,Prance et al,8944,NA,"Rondonia (Terr.) (Brazil, Southern America)",NA,217894-2,FALSE,NA,NA,NA,Acta Amazonica 1(2): 34.  1971,Rauia_prancii
Rutaceae,Raveniopsis,necopinnata,Kallunki,tax. nov.,spec.,FALSE,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 7: 302, figs. 1, 2a. 1991 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1991,"7: 302, figs. 1, 2a",1871-2,FALSE,holotype MG;isotype GH;isotype MO;isotype NY;isotype US,"J.U.M.dos Santos, F.Ramos, C.D.A.Mota",295,NA,"Rondonia (Terr.) (Brazil, Southern America)",NA,301693-2,FALSE,NA,NA,NA,NA,Raveniopsis_necopinnata
Santalaceae,Thesium,glaziovii,K.Schum.,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 59(Mém. 3g): 610. 1913 ,Bull. Soc. Bot. France,1913,59(Mém. 3g): 610,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,252567-2,FALSE,NA,NA,NA,NA,Thesium_glaziovii
Sapindaceae,Cardiospermum,giganteum,Barb.Rodr.,tax. nov.,spec.,FALSE,"Pl. Jard. Rio de Janeiro 3: 9, pl. 2. 1893 ",Pl. Jard. Rio de Janeiro,1893,"3: 9, pl. 2",3655-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,45466-2,TRUE,NA,NA,NA,NA,Cardiospermum_giganteum
Sapindaceae,Cardiospermum,terete,Larrañaga,tax. nov.,spec.,FALSE,Escritos Damaso Antonio Larranaga 1: 395. 1922 Pub. Inst. Hist. Geog. Uruguay,Escritos Damaso Antonio Larranaga,1922,1: 395,1322-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,45481-2,TRUE,NA,NA,NA,Pub. Inst. Hist. Geog. Uruguay,Cardiospermum_terete
Sapindaceae,Casimira,cardiophylla,Nied.,tax. nov.,spec.,FALSE,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 8: 60. 1926 ,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1926,8: 60,8771-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,251849-2,FALSE,NA,NA,NA,NA,Casimira_cardiophylla
Sapindaceae,Casimira,cuneifolia,Kralik,tax. nov.,spec.,FALSE,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 278. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,79: 278,610-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,251865-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=278&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Casimira_cuneifolia
Sapindaceae,Casimira,hetero-alata,Kralik,tax. nov.,spec.,FALSE,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79: 277. 1908 ","Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl.",1908,79: 277,610-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,251888-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1908&rft.spage=277&rft.volume=79&rft_id=http://www.biodiversitylibrary.org/bibliography/6733&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Casimira_hetero-alata
Sapindaceae,Casimira,jussieuana,Nied.,tax. nov.,spec.,FALSE,"Pflanzenr. (Engler) [Heft 91] 4, Fam. 141, pt. 1: 169. 1928 ",Pflanzenr. (Engler),1928,"[Heft 91] 4, Fam. 141, pt. 1: 169",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,251898-2,FALSE,NA,NA,NA,NA,Casimira_jussieuana
Sapindaceae,Cupania,undulata,Linden ex Guillaumin,tax. nov.,spec.,FALSE,Bull. Mus. Hist. Nat. (Paris) 31: 478. 1925; 32: 411. 1926 ,Bull. Mus. Hist. Nat. (Paris),1926,31: 478. 1925; 32: 411,576-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,72273-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1926&rft.spage=478&rft.volume=31&rft_id=http://www.biodiversitylibrary.org/bibliography/68686&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Cupania_undulata
Sapindaceae,Melicocca,geniculata,Spreng.,tax. nov.,spec.,FALSE,"Syst. Veg., ed. 16 [Sprengel] 2: 220. 1825 [Jan-May 1825] ","Syst. Veg., ed. 16 [Sprengel]",1825,2: 220,14620-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,783673-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=220&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan-May 1825,NA,NA,Melicocca_geniculata
Sapindaceae,Schmidelia,insulana,Ridl.,tax. nov.,spec.,FALSE,"J. Linn. Soc., Bot. 27: 25. 1890 ","J. Linn. Soc., Bot.",1890,27: 25,682-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,229721-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1890&rft.spage=25&rft.volume=27&rft_id=http://www.biodiversitylibrary.org/bibliography/350&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Schmidelia_insulana
Sapindaceae,Serjania,divaricaticocca,Somner & Acev.-Rodr.,tax. nov.,spec.,FALSE,Brittonia 53(4): 481 (478; fig. 2). 2001 [28 Feb 2002] ,Brittonia,2001,53(4): 481 (478; fig. 2),561-2,FALSE,holotype RBR;isotype CTES;isotype MBML;isotype RB;isotype NY;isotype US,"G.V.Somner, H.Q.Boudet Fernandes, P.Acevedo-Rodriguez",593,NA,"Mun. Santa Teresa, Valssugana Velha, Estaçao Biológica de Santa Lucia, west slope of Rio Tingui, gorge below waterfall by Alto do Itapinhoa, Espirito Santo (Brazil, Southern America)",NA,322767-2,TRUE,NA,28 Feb 2002,as S. divaricocca,NA,Serjania_divaricaticocca
Sapindaceae,Serjania,graziela,Somner,tax. nov.,spec.,FALSE,"Bradea 5: 63, fig. 1988 ",Bradea,1988,"5: 63, fig",1276-2,FALSE,holotype GUA,D.Araujo,5843,NA,"Rio de Janeiro (Brazil, Southern America)",NA,284984-2,FALSE,NA,NA,NA,NA,Serjania_graziela
Sapotaceae,Chromolucuma,brevipedicellata,C.C.Vasconc. & Terra-Araujo,tax. nov.,spec.,FALSE,Brittonia 73(2): 213. 2021 [25 Mar 2021] [epublished],Brittonia,2021,73(2): 213,561-2,FALSE,holotype INPA;isotype HUAM;isotype MG;isotype RB,C.C.Vasconcelos et al.,70,5 Dec 2015,"Amazonas (Brazil North, Brazil, Southern America)","Mun. Rio Preto da Eva, ARIE-PDBFF, Estrada ZF-3, Sítio amostral Km-37, Parcela CTFS-25ha, Quadrante 200 × 120, 150 m",77234105-1,TRUE,NA,25 Mar 2021,"doi:10.1007/s12228-021-09663-y The specific epithet refers to the length of the pedicels, which is shorter than in congeneric species.",[epublished],Chromolucuma_brevipedicellata
Sapotaceae,Chrysophyllum,lancisepalum,R.Lima,tax. nov.,spec.,FALSE,Phytotaxa 478(1): 133. 2021 [5 Jan 2021] [epublished],Phytotaxa,2021,478(1): 133,20011462-1,FALSE,holotype RB;isotype CEPEC;isotype INPA;isotype MBM;isotype MO;isotype NY,D. Sucre,8655,13 Mar 1972,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);","Espírito Santo: Linhares, Reserva Florestal de Linhares, Canto Grande, Zona 2, Talha 203, Docemade, 37m",77215561-1,TRUE,NA,5 Jan 2021,"doi:10.11646/phytotaxa.478.1.9 The epithet refers to the lanceolate shape of the sepals, a diagnostic character of this species.",[epublished],Chrysophyllum_lancisepalum
Sapotaceae,Chrysophyllum,reitzianum,Mattos,tax. nov.,spec.,FALSE,Loefgrenia no. 61: 1. 1974 ,Loefgrenia,1974,no. 61: 1,994-2,FALSE,holotype HBR,J.R.Mattos,10389,NA,Brazil (Southern America),NA,57822-2,TRUE,NA,NA,NA,NA,Chrysophyllum_reitzianum
Sapotaceae,Imbricaria,thouarsii,Baill.,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 442. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 442,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,128206-2,FALSE,NA,NA,NA,NA,Imbricaria_thouarsii
Sapotaceae,Lucuma,elegans,Glaz.,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 439. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 439,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,144206-2,FALSE,NA,NA,NA,NA,Lucuma_elegans
Sapotaceae,Lucuma,glazioviana,Pierre,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 438. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 438,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,144214-2,FALSE,NA,NA,NA,NA,Lucuma_glazioviana
Sapotaceae,Lucuma,peroba,Hartwich,tax. nov.,spec.,FALSE,Neuen Arzneidrogen Pflanzenr. 200. 1897 ,Neuen Arzneidrogen Pflanzenr.,1897,200,17952-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,144268-2,FALSE,NA,NA,NA,NA,Lucuma_peroba
Sapotaceae,Lucuma,petropolitana,Glaz.,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 439. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 439,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,144269-2,FALSE,NA,NA,NA,NA,Lucuma_petropolitana
Sapotaceae,Lucuma,pomifera,Peckolt,tax. nov.,spec.,FALSE,"Pharm. Rundschau (Berlin & New York) 6: 33. 1888 February, 1888 ",Pharm. Rundschau (Berlin & New York),1888,6: 33,17957-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,144272-2,TRUE,NA,"February, 1888",NA,NA,Lucuma_pomifera
Sapotaceae,Martiusella,bahiensis,Pierre,tax. nov.,spec.,FALSE,Notes Bot. Sapot. 66. 1891 ,Notes Bot. Sapot.,1891,66,13242-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153732-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.spage=66&rft_id=http://www.biodiversitylibrary.org/bibliography/10315&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Martiusella_bahiensis
Sapotaceae,Pouteria,mongaguensis,Mattos,tax. nov.,spec.,FALSE,Loefgrenia 101: 1 (1992). ,Loefgrenia,1992,101: 1 (1992),994-2,FALSE,NA,NA,NA,NA,Brazil Southeast (São Paulo).,NA,992955-1,TRUE,NA,1992,NA,NA,Pouteria_mongaguensis
Sapotaceae,Pouteria,undulatifolia,Rizzini,tax. nov.,spec.,FALSE,Rodriguésia 32 (no 52): 27. 1980 ,Rodriguésia,1980,32 (no 52): 27,1167-2,FALSE,holotype RB,E.P.Heringer,16657,NA,Brazil (Southern America),NA,209916-2,TRUE,NA,NA,NA,NA,Pouteria_undulatifolia
Sapotaceae,Sideroxylon,eichlerii,Glaz.,tax. nov.,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 440. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 440,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,236037-2,FALSE,NA,NA,NA,NA,Sideroxylon_eichlerii
Sapotaceae,Sideroxylon,parvifolia,Raunk.,tax. nov.,spec.,FALSE,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1889: 4. ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1889,1889: 4,1089-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,236062-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1889&rft.spage=4&rft.volume=1889&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Sideroxylon_parvifolia
Scrophulariaceae,Alonsoa,minor,Edwin,tax. nov.,spec.,FALSE,"Fieldiana, Bot. 31: 229. 1967 ","Fieldiana, Bot.",1967,31: 229,626-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,9544-2,TRUE,NA,NA,NA,NA,Alonsoa_minor
Scrophulariaceae,Ameroglossum,alatum,"E.M.Almeida, A.M.Wanderley & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 6. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 6,20016745-1,FALSE,holotype EAN;isotype K,E.M.Almeida &amp; A.M.Wanderley,461,21 Aug 2012,"Alagoas (Brazil Northeast, Brazil, Southern America)","Maravilha, 729 m",77216325-1,TRUE,NA,15 Apr 2021,doi:10.5852/ejt.2021.746.1313,[epublished],Ameroglossum_alatum
Scrophulariaceae,Ameroglossum,asperifolium,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 9. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 9,20016745-1,FALSE,holotype EAN;isotype IMA;isotype IPA;isotype K;isotype RB,"L.P.Felix, E.M.Almeida, J.P.Araújo &amp; J.M.P.Cordeiro",15160,28 Oct 2014,"Alagoas (Brazil Northeast, Brazil, Southern America)","Ibateguara, Sitio Bananeiras, 512 m",77216326-1,TRUE,NA,15 Apr 2021,doi:10.5852/ejt.2021.746.1313,[epublished],Ameroglossum_asperifolium
Scrophulariaceae,Ameroglossum,bicolor,"E.M.Almeida, A.M.Wanderley & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 12. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 12,20016745-1,FALSE,holotype EAN;isotype IPA;isotype K;isotype RB;isotype UFP,"E.M.Almeida, E.M.Almeida &amp; M.Fernandes",1229,21 Aug 2014,"Pernambuco (Brazil Northeast, Brazil, Southern America)","Agrestina, Lajedo do Boi, 428 m",77216327-1,TRUE,NA,15 Apr 2021,doi:10.5852/ejt.2021.746.1313,[epublished],Ameroglossum_bicolor
Scrophulariaceae,Ameroglossum,fulniorum,"E.M.Almeida, A.M.Wanderley & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 13. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 13,20016745-1,FALSE,holotype EAN;isotype K,E.M.Almeida &amp; A.M.Wanderley,439,21 Aug 2012,"Pernambuco (Brazil Northeast, Brazil, Southern America)","Águas Belas, Quilombo, 903 m",77216328-1,TRUE,NA,15 Apr 2021,doi:10.5852/ejt.2021.746.1313 The specific epithet is dedicated to the Fulni-ô Amerindians whose territories are located in the Serra do Comunaty where the type material was collected.,[epublished],Ameroglossum_fulniorum
Scrophulariaceae,Ameroglossum,genaroanum,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 14. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 14,20016745-1,FALSE,holotype EAN;isotype IPA;isotype K;isotype RB;isotype UFP,"E.M.Almeida, E.M.Almeida &amp; S.L.M.Almeida",397,28 Jul 2012,"Paraíba (Brazil Northeast, Brazil, Southern America);Rio Grande do Norte (Brazil Northeast, Brazil, Southern America);","Paraíba: Tacima, Sítio Pão de Açúcar, 198 m",77216329-1,TRUE,NA,15 Apr 2021,"doi:10.5852/ejt.2021.746.1313 The specific name honours Prof. Genaro Viana Dornelas, a senior professor at the Universidade Federal da Paraíba, who has a vast knowledge of the flora of Paraíba State.",[epublished],Ameroglossum_genaroanum
Scrophulariaceae,Ameroglossum,intermedium,"E.M.Almeida, A.M.Wanderley & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 16. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 16,20016745-1,FALSE,holotype EAN;isotype IMA;isotype IPA;isotype K;isotype RB,E.M.Almeida &amp; A.M.Wanderley,478,23 Aug 2012,"Alagoas (Brazil Northeast, Brazil, Southern America)","Quebrangulo, 502 m",77216330-1,TRUE,NA,15 Apr 2021,doi:10.5852/ejt.2021.746.1313,[epublished],Ameroglossum_intermedium
Scrophulariaceae,Ameroglossum,xukuruorum,"E.M.Almeida, Christenh. & L.P.Felix",tax. nov.,spec.,FALSE,Eur. J. Taxon. 746: 20. 2021 [15 Apr 2021] [epublished],Eur. J. Taxon.,2021,746: 20,20016745-1,FALSE,holotype EAN;isotype IPA;isotype K;isotype RB;isotype UFP,L.P.Felix et al.,15647,30 Jun 2015,"Pernambuco (Brazil Northeast, Brazil, Southern America);Paraíba (Brazil Northeast, Brazil, Southern America);","Pernambuco: Pesqueira, Serra do Ororubá, Reserva Indígena Xukuru de Cimbres, 1122 m",77216331-1,TRUE,NA,15 Apr 2021,"doi:10.5852/ejt.2021.746.1313 The specific epithet is dedicated to the Amerindian Xukuru people, because the type material was collected with their assistance on tribal lands in the Serra do Ororubá Range.",[epublished],Ameroglossum_xukuruorum
Scrophulariaceae,Bacopa,diffusa,(J.A.Schmidt) Edwall,comb. nov.,spec.,FALSE,"Bol. Commiss. Geogr. Estado Sao Paulo 13(Fl. Paul., pt. 2): 176, in clavi. 1897 ",Bol. Commiss. Geogr. Estado Sao Paulo,1897,"13(Fl. Paul., pt. 2): 176, in clavi.",1350-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,28304-2,TRUE,NA,NA,Reference to the basionym lacking; Shenzhen Code Art. 41.4 applies,NA,Bacopa_diffusa
Scrophulariaceae,Bacopa,divaricata,(J.A.Schmidt) Edwall,comb. nov.,spec.,FALSE,"Bol. Commiss. Geogr. Estado Sao Paulo 13(Fl. Paul., pt. 2): 176, in clavi. 1897 ",Bol. Commiss. Geogr. Estado Sao Paulo,1897,"13(Fl. Paul., pt. 2): 176, in clavi.",1350-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,28305-2,TRUE,NA,NA,Reference to the basionym lacking; Shenzhen Code Art. 41.4 applies,NA,Bacopa_divaricata
Scrophulariaceae,Bartsia,glabra,Edwin,tax. nov.,spec.,FALSE,Phytologia 19(6): 365. 1970 ,Phytologia,1970,19(6): 365,1034-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,29720-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.issue=6&rft.spage=365&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Bartsia_glabra
Scrophulariaceae,Basistemon,brasiliensis,Moldenke,tax. nov.,spec.,FALSE,Revista Sudamer. Bot. 4: 15. 1937 ,Revista Sudamer. Bot.,1937,4: 15,1064-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,29786-2,TRUE,NA,NA,NA,NA,Basistemon_brasiliensis
Scrophulariaceae,Beyrichia,ocymoides,Cham. & Schltdl.,tax. nov.,spec.,FALSE,Linnaea 3: 21. 1828 ,Linnaea,1828,3: 21,703-2,FALSE,NA,H.K.Beyrich,s.n.,NA,"Rio de Janeiro (Brazil, Southern America)",NA,32259-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1828&rft.spage=21&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Beyrichia_ocymoides
Scrophulariaceae,Caconapea,verticillata,Pennell & Gleason,tax. nov.,spec.,FALSE,Bull. Torrey Bot. Club 56: 403. 1929 ,Bull. Torrey Bot. Club,1929,56: 403,586-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,39489-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1929&rft.spage=403&rft.volume=56&rft_id=http://www.biodiversitylibrary.org/bibliography/340&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Caconapea_verticillata
Scrophulariaceae,Calceolaria,aequilateralis,Edwin,tax. nov.,spec.,FALSE,Phytologia 19(6): 369. 1970 ,Phytologia,1970,19(6): 369,1034-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,41196-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.issue=6&rft.spage=369&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Calceolaria_aequilateralis
Scrophulariaceae,Calceolaria,colcammarensis,Edwin,tax. nov.,spec.,FALSE,Phytologia 19(6): 374. 1970 ,Phytologia,1970,19(6): 374,1034-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,41282-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.issue=6&rft.spage=374&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Calceolaria_colcammarensis
Scrophulariaceae,Calceolaria,flosparva,Edwin,tax. nov.,spec.,FALSE,Phytologia 19(6): 380. 1970 ,Phytologia,1970,19(6): 380,1034-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,41361-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1970&rft.issue=6&rft.spage=380&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/12678&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,Calceolaria_flosparva
