name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,citationType,distribution,hybrid,hybridGenus,infraspecies,inPowo,pageAsText,linkedPublication,publication,publicationYear,publicationYearNote,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,version,id,fqId,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,collectorTeam,collectionDate1,locality,typeLocations,collectionNumber,speciesAuthor,remarks,referenceRemarks,typeCoordinates,basionymAuthorStr,typeNote,nameStatus,nameStatusType,originalTaxonDistribution,originalBasionymAuthorTeam,originalRemarks,bibliographicReference,bibliographicTypeInfo,typeChosenBy,collectionDate2,typeRemarks,typeName
Eupatorium_discolor,DC.,DC.,,spec.,/n/99880-2,Asteraceae,Eupatorium,discolor,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 161,1051-2,citation,Prodr. [A. P. de Candolle] 5: 161. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.7,99880-2,urn:lsid:ipni.org:names:99880-2,wfo-0000025608,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=161&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/286&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,nom. illeg. later homonym,nom. illeg.,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_dispalatum,Gardner,Gardner,,spec.,/n/99881-2,Asteraceae,Eupatorium,dispalatum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,London J. Bot.,1845,NA,4: 117,704-2,citation,London J. Bot. 4: 117. 1845 ,FALSE,TRUE,1.4,99881-2,urn:lsid:ipni.org:names:99881-2,wfo-0000129892,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1845&rft.spage=117&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_dusenii,Malme,Malme,,spec.,/n/99904-2,Asteraceae,Eupatorium,dusenii,tax. nov.,"Paraná (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Kungl. Svenska Vetenskapsakad. Handl.,1933,NA,"12(2): 38, t. 1",20010248-1,citation,"Kungl. Svenska Vetenskapsakad. Handl. 12(2): 38, t. 1. 1933 ",FALSE,TRUE,1.6,99904-2,urn:lsid:ipni.org:names:99904-2,wfo-0000009555,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.issue=2&rft.spage=38&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_ericoides,DC.,DC.,,spec.,/n/99923-2,Asteraceae,Eupatorium,ericoides,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151585,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 150,1051-2,citation,Prodr. [A. P. de Candolle] 5: 150. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,99923-2,urn:lsid:ipni.org:names:99923-2,wfo-0000019947,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_firmum,Glaz.,Glaz.,,spec.,/n/99965-2,Asteraceae,Eupatorium,firmum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 385,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 385. 1909 ,FALSE,TRUE,1.5,99965-2,urn:lsid:ipni.org:names:99965-2,wfo-0000006644,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_fulvum,Hook. & Arn.,Hook. & Arn.,,spec.,/n/326460-2,Asteraceae,Eupatorium,fulvum,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Compan. Bot. Mag.,1835,NA,1: 241,1246-2,citation,Compan. Bot. Mag. 1: 241. 1835 ,FALSE,TRUE,1.6,326460-2,urn:lsid:ipni.org:names:326460-2,wfo-0000045382,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1835&rft.spage=241&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,J.Tweedie,NA,NA,holotype K,s.n.,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_ganophyllum,Mattf.,Mattf.,,spec.,/n/99996-2,Asteraceae,Eupatorium,ganophyllum,tax. nov.,"Bahia (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Notizbl. Bot. Gart. Berlin-Dahlem,1925,15 Jun 1925,9(85): 379,1019-2,citation,Notizbl. Bot. Gart. Berlin-Dahlem 9(85): 379. 1925 [15 Jun 1925] ,FALSE,TRUE,1.4.2.1.1.1,99996-2,urn:lsid:ipni.org:names:99996-2,wfo-0000043477,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.issue=85&rft.spage=379&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,P. von Lützelburg,Aug 1913,"Rio de Contas: Bom Jesus, Carrasco",holotype B?,308,NA,Mattfeld authored the treatment of Composiate.,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_gaudichaudianum,DC.,DC.,,spec.,/n/99999-2,Asteraceae,Eupatorium,gaudichaudianum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151583,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 148,1051-2,citation,Prodr. [A. P. de Candolle] 5: 148. 1836 [1-10 Oct 1836] (as 'Gaudichaudianum'),FALSE,TRUE,1.6,99999-2,urn:lsid:ipni.org:names:99999-2,NA,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151583&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,circa Rio-Janeiro,NA,NA,NA,NA,(as 'Gaudichaudianum'),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collection: 'in apricis legit cl. Gandichaud (v. s. comm. a cl. invent.)',NA
Eupatorium_glandulosissimum,Malme,Malme,,spec.,/n/100015-2,Asteraceae,Eupatorium,glandulosissimum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Kongl. Svenska Vetensk.-Akad. Handl.,1899,NA,32(5): 40,20010256-1,citation,Kongl. Svenska Vetensk.-Akad. Handl. 32(5): 40. 1899 ,FALSE,TRUE,1.6,100015-2,urn:lsid:ipni.org:names:100015-2,wfo-0000060031,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.issue=5&rft.spage=40&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_goyazense,Glaz.,Glaz.,,spec.,/n/100027-2,Asteraceae,Eupatorium,goyazense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bull. Soc. Bot. France,1909,NA,56(Mém. 3d): 386,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 386. 1909 ,FALSE,TRUE,1.5,100027-2,urn:lsid:ipni.org:names:100027-2,wfo-0000129407,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_griseopubescens,Dusén ex Malme,Dusén ex Malme,,spec.,/n/100042-2,Asteraceae,Eupatorium,griseopubescens,tax. nov.,"Paraná (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Kungl. Svenska Vetenskapsakad. Handl.,1933,NA,"12(2): 49, f. 9",20010248-1,citation,"Kungl. Svenska Vetenskapsakad. Handl. 12(2): 49, f. 9. 1933 ",FALSE,TRUE,1.7,100042-2,urn:lsid:ipni.org:names:100042-2,wfo-0000074873,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1933&rft.issue=2&rft.spage=49&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_hagelundii,Matzenb.,Matzenb.,,spec.,/n/77133327-1,Asteraceae,Eupatorium,hagelundii,tax. nov.,"Rio Grande do Sul (Brazil South, Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,"Iheringia, Bot.",2013,30 Jun 2013,68(1): 159,2328-2,citation,"Iheringia, Bot. 68(1): 159. 2013 [30 Jun 2013] ",FALSE,TRUE,1.2,77133327-1,urn:lsid:ipni.org:names:77133327-1,wfo-0001337337,FALSE,TRUE,TRUE,FALSE,FALSE,NA,K.Hagelund,Mar 1964,"Granja Sodal, município de Giruá",holotype ICN 163408,2036,NA,Named for Karner Hagelund.,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_halimifolium,DC.,DC.,,spec.,/n/100057-2,Asteraceae,Eupatorium,halimifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151585,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 150,1051-2,citation,Prodr. [A. P. de Candolle] 5: 150. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.7,100057-2,urn:lsid:ipni.org:names:100057-2,wfo-0000077271,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151585&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_hemisphaericum,DC.,DC.,,spec.,/n/100080-2,Asteraceae,Eupatorium,hemisphaericum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151595,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 160,1051-2,citation,Prodr. [A. P. de Candolle] 5: 160. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.6,100080-2,urn:lsid:ipni.org:names:100080-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151595&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_hilarii,B.L.Rob.,B.L.Rob.,,spec.,/n/100097-2,Asteraceae,Eupatorium,hilarii,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 19,896-2,citation,Contr. Gray Herb. 68: 19. 1923 ,FALSE,TRUE,1.1.2.1.1.3,100097-2,urn:lsid:ipni.org:names:100097-2,wfo-0000032208,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=19&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_hirsutissimum,Baker,Baker,,spec.,/n/277022-2,Asteraceae,Eupatorium,hirsutissimum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139812,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 311,629-2,citation,Fl. Bras. (Martius) 6(2): 311. 1876 [1 Feb 1876] ,FALSE,TRUE,1.7,277022-2,urn:lsid:ipni.org:names:277022-2,wfo-0000122766,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139812&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_intermedium,DC.,DC.,,spec.,/n/100166-2,Asteraceae,Eupatorium,intermedium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,151583,,Prodr. [A. P. de Candolle],1836,1-10 Oct 1836,5: 148,1051-2,citation,Prodr. [A. P. de Candolle] 5: 148. 1836 [1-10 Oct 1836] ,FALSE,TRUE,1.7,100166-2,urn:lsid:ipni.org:names:100166-2,wfo-0000126677,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151583&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_itacolumiense,Sch.Bip. ex Baker,Sch.Bip. ex Baker,,spec.,/n/100187-2,Asteraceae,Eupatorium,itacolumiense,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,139811,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 310,629-2,citation,Fl. Bras. (Martius) 6(2): 310. 1876 [1 Feb 1876] ,FALSE,TRUE,1.9,100187-2,urn:lsid:ipni.org:names:100187-2,wfo-0000090237,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139811&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_itatiayense,Hieron.,Hieron.,,spec.,/n/100188-2,Asteraceae,Eupatorium,itatiayense,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Bot. Jahrb. Syst.,1897,23 Feb 1897,22(4-5): 764,553-2,citation,Bot. Jahrb. Syst. 22(4-5): 764. 1897 [23 Feb 1897] ,FALSE,TRUE,1.5,100188-2,urn:lsid:ipni.org:names:100188-2,wfo-0000013004,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1897&rft.spage=764&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_lasiolepis,B.L.Rob.,B.L.Rob.,,spec.,/n/100275-2,Asteraceae,Eupatorium,lasiolepis,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1931,NA,96: 21,896-2,citation,Contr. Gray Herb. 96: 21. 1931 ,FALSE,TRUE,1.1.2.1.1.2,100275-2,urn:lsid:ipni.org:names:100275-2,wfo-0000011989,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1931&rft.spage=21&rft.volume=96&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_laxicephalum,Cabrera,Cabrera,,spec.,/n/100285-2,Asteraceae,Eupatorium,laxicephalum,tax. nov.,"Santa Catarina (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Sellowia,1963,NA,"15: 196, fig. 5",1217-2,citation,"Sellowia 15: 196, fig. 5. 1963 ",FALSE,TRUE,1.4,100285-2,urn:lsid:ipni.org:names:100285-2,wfo-0000115872,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_leptolepis,Baker,Baker,,spec.,/n/100297-2,Asteraceae,Eupatorium,leptolepis,tax. nov.,"Rio Grande do Sul (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,139836,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 359,629-2,citation,Fl. Bras. (Martius) 6(2): 359. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100297-2,urn:lsid:ipni.org:names:100297-2,wfo-0000044885,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139836&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_ligulifolium,Hook. & Arn.,Hook. & Arn.,,spec.,/n/100314-2,Asteraceae,Eupatorium,ligulifolium,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Compan. Bot. Mag.,1836,NA,1: 242,1246-2,citation,Compan. Bot. Mag. 1: 242. 1836 ,FALSE,TRUE,1.6,100314-2,urn:lsid:ipni.org:names:100314-2,wfo-0000079654,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1836&rft.spage=242&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/50500&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_lineare,Malme,Malme,,spec.,/n/100322-2,Asteraceae,Eupatorium,lineare,tax. nov.,"Mato Grosso (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Ark. Bot.,1932,NA,24A (8): 23,536-2,citation,Ark. Bot. 24A (8): 23. 1932 ,FALSE,TRUE,1.4,100322-2,urn:lsid:ipni.org:names:100322-2,wfo-0000016229,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_littorale,Cabrera,Cabrera,,spec.,/n/100326-2,Asteraceae,Eupatorium,littorale,tax. nov.,"Santa Catarina (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Bol. Soc. Argent. Bot.,1959,NA,"7: 189, fig. 2",1242-2,citation,"Bol. Soc. Argent. Bot. 7: 189, fig. 2. 1959 ",FALSE,TRUE,1.5,100326-2,urn:lsid:ipni.org:names:100326-2,wfo-0000089429,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_malachophyllum,Klatt,Klatt,,spec.,/n/100379-2,Asteraceae,Eupatorium,malachophyllum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Jahrb. Hamburg. Wiss. Anst.,1892,NA,9: 125,1131-2,citation,Jahrb. Hamburg. Wiss. Anst. 9: 125. 1892 Arbeit. Bot. Mus. Hamb. 3.  1890,FALSE,TRUE,1.4,100379-2,urn:lsid:ipni.org:names:100379-2,wfo-0000063650,TRUE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1892&rft.spage=125&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/9594&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,Arbeit. Bot. Mus. Hamb. 3.  1890,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_megaphyllum,Baker,Baker,,spec.,/n/100404-2,Asteraceae,Eupatorium,megaphyllum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139817,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 322,629-2,citation,Fl. Bras. (Martius) 6(2): 322. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100404-2,urn:lsid:ipni.org:names:100404-2,wfo-0000068252,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139817&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_mexiae,B.L.Rob.,B.L.Rob.,,spec.,/n/100415-2,Asteraceae,Eupatorium,mexiae,tax. nov.,"Minas Gerais (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1934,NA,104: 20,896-2,citation,Contr. Gray Herb. 104: 20. 1934 ,FALSE,TRUE,1.1.2.1.1.2,100415-2,urn:lsid:ipni.org:names:100415-2,wfo-0000138631,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1934&rft.spage=20&rft.volume=104&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_meyeri,Pilg.,Pilg.,,spec.,/n/100416-2,Asteraceae,Eupatorium,meyeri,tax. nov.,"Mato Grosso (Brazil, Southern America)",FALSE,FALSE,NA,TRUE,NA,,Bot. Jahrb. Syst.,1901,2 Jul 1901,30(2): 202,553-2,citation,Bot. Jahrb. Syst. 30(2): 202. 1901 [2 Jul 1901] ,FALSE,TRUE,1.5,100416-2,urn:lsid:ipni.org:names:100416-2,wfo-0000096727,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=2&rft.spage=202&rft.volume=30&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_missionum,Malme,Malme,,spec.,/n/297863-2,Asteraceae,Eupatorium,missionum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Ark. Bot.,1931,18 Nov 1931,24A(Hafte 3)6: 35,536-2,citation,Ark. Bot. 24A(Hafte 3)6: 35. 1931 [18 Nov 1931] ,FALSE,TRUE,1.4,297863-2,urn:lsid:ipni.org:names:297863-2,wfo-0000124592,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_mollicomum,B.L.Rob.,B.L.Rob.,,spec.,/n/100440-2,Asteraceae,Eupatorium,mollicomum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,NA,,Contr. Gray Herb.,1923,NA,68: 26,896-2,citation,Contr. Gray Herb. 68: 26. 1923 ,FALSE,TRUE,1.1.2.1.1.3,100440-2,urn:lsid:ipni.org:names:100440-2,wfo-0000079575,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=26&rft.volume=68&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_mollissimum,Baker,Baker,,spec.,/n/100441-2,Asteraceae,Eupatorium,mollissimum,tax. nov.,Brazil (Southern America),FALSE,FALSE,NA,TRUE,139822,,Fl. Bras. (Martius),1876,1 Feb 1876,6(2): 331,629-2,citation,Fl. Bras. (Martius) 6(2): 331. 1876 [1 Feb 1876] ,FALSE,TRUE,1.11,100441-2,urn:lsid:ipni.org:names:100441-2,wfo-0000067268,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/139822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
