name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,citationType,collectionNumber,collectorTeam,collectionDate1,distribution,hybrid,hybridGenus,inPowo,locality,linkedPublication,publication,publicationYear,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,typeLocations,version,id,fqId,wfoId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,publicationYearNote,remarks,referenceRemarks,typeRemarks,typeCoordinates,bhlLink,infraspecies,speciesAuthor,originalTaxonDistribution,originalRemarks,bibliographicReference,bibliographicTypeInfo,typeChosenBy,typeName,pageAsText,originalHybridParentage,nameStatus,nameStatusType,typeNote,originalBasionymAuthorTeam,basionymStr,basionymAuthorStr,basionymId
Dryadella_xavieriana,Campacci & C.R.M.Silva,Campacci & C.R.M.Silva,,spec.,/n/77211960-1,Orchidaceae,Dryadella,xavieriana,tax. nov.,NA,Benedito Xavier,Jan 2019,"São Paulo (Brazil Southeast, Brazil, Southern America)",FALSE,FALSE,TRUE,"Pilar do Sul, Rio do Turvo, 680 m (2230 ft)",,Colet. Orquídeas Brasil.,2020,16: 667,20004826-2,citation,"Colet. Orquídeas Brasil. 16: 667. 2020 [25 Aug 2020] , as 'xavierana'",FALSE,TRUE,holotype ESA,1.1,77211960-1,urn:lsid:ipni.org:names:77211960-1,wfo-1000022214,TRUE,TRUE,TRUE,FALSE,FALSE,25 Aug 2020,The specific epithet refers to Benedito Xavier who discovered the species.,as 'xavierana',NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eltroplectris_paranaënsis,Engels & E.C.Smidt,Engels & E.C.Smidt,,spec.,/n/77325749-1,Orchidaceae,Eltroplectris,paranaënsis,tax. nov.,9669,"M.E.Engels, L.Passos, T.F.Santos &amp; M.Klingelfus",27 Apr 2022,"Paraná (Brazil South, Brazil, Southern America)",FALSE,FALSE,FALSE,"Paraná: Campina Grande do Sul, Serra do Mar",,Phytotaxa,2023,609(2): 117,20011462-1,citation,Phytotaxa 609(2): 117. 2023 [22 Aug 2023] [epublished],FALSE,TRUE,holotype UPCB,1.1,77325749-1,urn:lsid:ipni.org:names:77325749-1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,22 Aug 2023,doi:10.11646/phytotaxa.609.2.3,[epublished],NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× alcardoi,V.P.Castro & Chiron,V.P.Castro & Chiron,,spec.,/n/324560-2,Orchidaceae,Encyclia,alcardoi,tax. nov.,s.n.,R.Alcardo,NA,"Environs de la ville de Porto Nacional, 300 m, Tocantins (Brazil, Southern America)",TRUE,FALSE,TRUE,NA,,Richardiana,2002,2(4): 154 (150-157; figs. 1-4; photogrs.),18831-2,citation,Richardiana 2(4): 154 (150-157; figs. 1-4; photogrs.). 2002 [Oct 2002] ,FALSE,TRUE,holotype SP,1.4,324560-2,urn:lsid:ipni.org:names:324560-2,NA,FALSE,TRUE,TRUE,FALSE,FALSE,Oct 2002,parents: E. flava X E. argentinensis; type collection flowered in cultivation,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× breueriana,V.P.Castro & Speckm.,V.P.Castro & Speckm.,,spec.,/n/77173710-1,Orchidaceae,Encyclia,breueriana,tax. nov.,152,Fabio Neves &amp; V.P.Castro,23 Oct 2011,"Rondônia (Brazil North, Brazil, Southern America)",TRUE,FALSE,TRUE,"Alto Alegre dos Parecis, 300 – 400 m",,"Orchidee, Taxon. Mitt.",2017,3(19): 130,20021237-2,citation,"Orchidee, Taxon. Mitt. 3(19): 130. 2017 [24 Nov 2017] [epublished] ; et in Orchidee (Hamburg) 70(6): 454 (1 Dec 2019)",FALSE,TRUE,holotype SP,1.5,77173710-1,urn:lsid:ipni.org:names:77173710-1,NA,TRUE,TRUE,TRUE,FALSE,FALSE,24 Nov 2017,"Als Würdigung für Klaus Breuer, den bekannten deutschen Orchideensammler",[epublished] ; et in Orchidee (Hamburg) 70(6): 454 (1 Dec 2019),flowered in culture in October 2011,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× carbonitensis,Campacci,Campacci,,spec.,/n/77096157-1,Orchidaceae,Encyclia,carbonitensis,tax. nov.,1983,Reginaldo de Vasconcelos Leitão,NA,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",TRUE,FALSE,TRUE,"Carbonita, 600m",,Colet. Orquídeas Brasil.,2008,6: 194 (-197; figs.),20004826-2,citation,Colet. Orquídeas Brasil. 6: 194 (-197; figs.). 2008 [10 Nov 2008] ,FALSE,TRUE,holotype SP,1.2,77096157-1,urn:lsid:ipni.org:names:77096157-1,wfo-0000912425,FALSE,TRUE,TRUE,FALSE,FALSE,10 Nov 2008,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× celiamirandae,Campacci & G.F.Carr,Campacci & G.F.Carr,,spec.,/n/60464445-2,Orchidaceae,Encyclia,celiamirandae,tax. nov.,RVL-2731,Reginaldo de Vasconcelos Leitão,Sep 2011,"Minas Gerais (Brazil, Southern America)",TRUE,FALSE,TRUE,"Ataleia, Tipiti, alt. 450 m",,Colet. Orquídeas Brasil.,2014,"10: 374, figs. 1-4",20004826-2,citation,"Colet. Orquídeas Brasil. 10: 374, figs. 1-4. 2014 [25 Feb 2014] ",FALSE,TRUE,holotype ESA,1.1,60464445-2,urn:lsid:ipni.org:names:60464445-2,wfo-0001329840,FALSE,TRUE,TRUE,FALSE,FALSE,25 Feb 2014,"Eponymy: Célia Miranda Chaves Corrêa, orchidologist of eastern Minas Gerais",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× fabianae,"B.P.Faria, A.D.Santana & Péres Junior","B.P.Faria, A.D.Santana & Péres Junior",,spec.,/n/60447711-2,Orchidaceae,Encyclia,fabianae,tax. nov.,"UB n. 17,788",A. D. Santana,NA,"Minas Gerais (Brazil, Southern America)",TRUE,FALSE,TRUE,"Mun. de Unaí, alt. 614 m",,Orquidário,2007,21(4): 140 (138-144; figs. 1-2),14267-2,citation,Orquidário 21(4): 140 (138-144; figs. 1-2). 2007 ,FALSE,TRUE,holotype UB,1.1.2.1,60447711-2,urn:lsid:ipni.org:names:60447711-2,wfo-0000837418,FALSE,TRUE,TRUE,FALSE,FALSE,NA,specific name honors A. D. Santana's wife: Sra. Fabiana Cristina Sotério Di Oliveira,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_hollandiae,Fowlie,Fowlie,,spec.,/n/276535-2,Orchidaceae,Encyclia,hollandiae,tax. nov.,1989,E. H. Cavalcante,NA,Brazil (Southern America),FALSE,FALSE,FALSE,NA,,Orchid Digest,1990,"54: 157 (-158), fig",2677-2,citation,"Orchid Digest 54: 157 (-158), fig. 1990 ",FALSE,TRUE,holotype UCLA,1.2,276535-2,urn:lsid:ipni.org:names:276535-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× jequitinhonhensis,Campacci & Bohnke,Campacci & Bohnke,,spec.,/n/77201680-1,Orchidaceae,Encyclia,jequitinhonhensis,tax. nov.,NA,Reginaldo de Vasconcelos Leitão,Dec 2013,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",TRUE,FALSE,TRUE,"Micro-region Almenara, River Jequitinhonha basin, 230 m",,Colet. Orquídeas Brasil.,2019,15: 598,20004826-2,citation,Colet. Orquídeas Brasil. 15: 598. 2019 [30 Jul 2019] ,FALSE,TRUE,holotype ESA,1.1,77201680-1,urn:lsid:ipni.org:names:77201680-1,wfo-1000032102,FALSE,TRUE,TRUE,FALSE,FALSE,30 Jul 2019,NA,NA,fl. in cult.; orig. coll. Sep 2012.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_kautzkii,Pabst,Pabst,,spec.,/n/90793-2,Orchidaceae,Encyclia,kautzkii,tax. nov.,NA,NA,NA,"Espirito Santo (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,,Orquídea (Rio de Janeiro),1967,"29: 63, tab. 3",14749-2,citation,"Orquídea (Rio de Janeiro) 29: 63, tab. 3. 1967 ",FALSE,TRUE,NA,1.3,90793-2,urn:lsid:ipni.org:names:90793-2,wfo-0000948774,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_kundergraberii,V.P.Castro & Campacci,V.P.Castro & Campacci,,spec.,/n/315914-2,Orchidaceae,Encyclia,kundergraberii,tax. nov.,NA,NA,NA,"Mun. Morro do Chapeu, 800 m, Bahia (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,,Orquidário,1998,12: 7 (fig.),14267-2,citation,Orquidário 12: 7 (fig.). 1998 ,FALSE,TRUE,holotype SP,1.3,315914-2,urn:lsid:ipni.org:names:315914-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,[Gandhi 9 Jul 1998] Type flowered in cultivation.,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_lutzenbergerii,L.C.Menezes,L.C.Menezes,,spec.,/n/276540-2,Orchidaceae,Encyclia,lutzenbergerii,tax. nov.,s.n.,"Menezes, Miranda",NA,"Goiás (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,,Orchid Digest,1991,"55: 25 (-26), figs",2677-2,citation,"Orchid Digest 55: 25 (-26), figs. 1991 ",FALSE,TRUE,holotype UB,1.2,276540-2,urn:lsid:ipni.org:names:276540-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_lutzenbergerii,L.C.Menezes,L.C.Menezes,,spec.,/n/307553-2,Orchidaceae,Encyclia,lutzenbergerii,tax. nov.,NA,Z.Miranda,NA,"Distrito Federal (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,,Bol. CAOB,1990,"3(1): 7, figs",6391-2,citation,"Bol. CAOB 3(1): 7, figs. 1990 ",FALSE,TRUE,holotype UB,1.2,307553-2,urn:lsid:ipni.org:names:307553-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_reflexa,J.González,J.González,,spec.,/n/976094-1,Orchidaceae,Encyclia,reflexa,tax. nov.,NA,NA,NA,Brazil North (Tocantins).,FALSE,FALSE,FALSE,NA,,Intermezzo,1993,"1993(Febbraio): 6 (1993), without type",NA,citation,"Intermezzo 1993(Febbraio): 6 (1993), without type. ",FALSE,TRUE,NA,1.4,976094-1,urn:lsid:ipni.org:names:976094-1,wfo-0001254788,FALSE,TRUE,TRUE,TRUE,FALSE,1993,NA,NA,NA,,NA,NA,NA,Brazil North (Tocantins).,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_spiritussanctensis,L.C.Menezes,L.C.Menezes,,spec.,/n/306372-2,Orchidaceae,Encyclia,spiritussanctensis,tax. nov.,NA,H.Kundegraber,NA,"Espirito Santo (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,,Bol. CAOB,1990,"3(1): 17, fig",6391-2,citation,"Bol. CAOB 3(1): 17, fig. 1990 ",FALSE,TRUE,holotype UB,1.2,306372-2,urn:lsid:ipni.org:names:306372-2,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Bol. CAOB 2(4): 9. 1992: without citation of holotype,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encyclia_× verboonenii,V.P.Castro & Campacci,V.P.Castro & Campacci,,spec.,/n/321060-2,Orchidaceae,Encyclia,verboonenii,tax. nov.,NA,NA,NA,"na regiao proxima a Juiz de Fora, Minas Gerais (Brazil, Southern America)",TRUE,FALSE,TRUE,NA,,Orquidário,2001,15(1): 18 (-20; fig.; photogr.),14267-2,citation,Orquidário 15(1): 18 (-20; fig.; photogr.). 2001 [?Apr 2001] ,FALSE,TRUE,holotype SP,1.4,321060-2,urn:lsid:ipni.org:names:321060-2,wfo-0000948979,FALSE,TRUE,TRUE,FALSE,FALSE,?Apr 2001,[Gandhi 18 May 2001] parents: E. osmantha X E. argentinensis,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Encylaelia_× intermedia,F.E.L.Miranda,F.E.L.Miranda,,spec.,/n/305775-2,Orchidaceae,Encylaelia,intermedia,tax. nov.,1327,F.E.L.de Miranda,NA,"Minas Gerais (Brazil, Southern America)",TRUE,FALSE,TRUE,NA,,Albertoa,1991,3(10): 94 (-95; fig),3517-2,citation,Albertoa 3(10): 94 (-95; fig). 1991 ,FALSE,TRUE,holotype RB,1.3,305775-2,urn:lsid:ipni.org:names:305775-2,wfo-0000949000,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_× allemanoides,Hoehne,Hoehne,,spec.,/n/289965-2,Orchidaceae,Epidendrum,allemanoides,tax. nov.,NA,NA,NA,Brazil (Southern America),TRUE,FALSE,FALSE,NA,,Bol. Agric. (Sao Paulo),1934,"34: 616, t",9000-2,citation,"Bol. Agric. (Sao Paulo) 34: 616, t. 1934 ",FALSE,TRUE,NA,1.6,289965-2,urn:lsid:ipni.org:names:289965-2,wfo-0000949385,FALSE,TRUE,TRUE,FALSE,FALSE,NA,Epidendrum allemanii X E. inversum,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_almasyi,Hoehne,Hoehne,,spec.,/n/91233-2,Orchidaceae,Epidendrum,almasyi,tax. nov.,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,,Arq. Bot. Estado São Paulo,1947,"(n. s.) 2: 84, t. 25",850-2,citation,"Arq. Bot. Estado São Paulo (n. s.) 2: 84, t. 25. 1947 ",FALSE,TRUE,NA,1.5,91233-2,urn:lsid:ipni.org:names:91233-2,wfo-0000949390,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_begottii,V.P.Castro & J.B.F.Silva,V.P.Castro & J.B.F.Silva,,spec.,/n/313476-2,Orchidaceae,Epidendrum,begottii,tax. nov.,s.n.," A.Begot,J.B.F.da Silva",NA,"Mun. Ourem: Fazenda Batuira, 10 m, Pará (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,,Bol. CAOB,1995,"No. 2, 3 & 4: 9, fig",6391-2,citation,"Bol. CAOB No. 2, 3 & 4: 9, fig. 1995 ",FALSE,TRUE,holotype MG,1.6,313476-2,urn:lsid:ipni.org:names:313476-2,wfo-0001285409,FALSE,TRUE,TRUE,FALSE,FALSE,NA,As begotti; volume no. (presumed to be 6) not cited in¹this issue of the journal,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_× belmillerae,Campacci & Rosim,Campacci & Rosim,,spec.,/n/77194104-1,Orchidaceae,Epidendrum,belmillerae,tax. nov.,007-Ros,Mauro Sérgio Rosim,Oct 2017,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",TRUE,FALSE,TRUE,"Nova Friburgo, 850 m",,Colet. Orquídeas Brasil.,2018,14: 558,20004826-2,citation,Colet. Orquídeas Brasil. 14: 558. 2018 [30 Oct 2018] ,FALSE,TRUE,holotype ESA,1.1,77194104-1,urn:lsid:ipni.org:names:77194104-1,wfo-1000003924,FALSE,TRUE,TRUE,FALSE,FALSE,30 Oct 2018,NA,NA,coll. Oct 2017; flowered in the wild,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_belmontense,V.P.Castro & Marçal,V.P.Castro & Marçal,,spec.,/n/77129144-1,Orchidaceae,Epidendrum,belmontense,tax. nov.,0139,Sydnei Marçal &amp; V.P.Castro,NA,"Bahia (Brazil Northeast, Brazil, Southern America)",FALSE,FALSE,TRUE,Municipality of Belmonte,,Icon. Orchid. Brasil.,2012,3: t. 253,20006432-2,citation,Icon. Orchid. Brasil. 3: t. 253. 2012 [Oct 2012] ,FALSE,TRUE,holotype Herb. Centro de Pesquisas do Cacau,1.1,77129144-1,urn:lsid:ipni.org:names:77129144-1,wfo-0001336024,FALSE,TRUE,TRUE,FALSE,FALSE,Oct 2012,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_cottoniiflorum,(Rchb.f.) Hágsater,Hágsater,,spec.,/n/309065-2,Orchidaceae,Epidendrum,cottoniiflorum,comb. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,,Native Colomb. Orchids,1991,2: 168,20009902-2,citation,Native Colomb. Orchids 2: 168. 1991 [pre-Apr 1991] (as cottoniaeflorum),FALSE,TRUE,NA,1.3.2.1.1.3,309065-2,urn:lsid:ipni.org:names:309065-2,wfo-0000949890,TRUE,TRUE,TRUE,FALSE,FALSE,pre-Apr 1991,NA,(as cottoniaeflorum),NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Orchidaceae Diothonea cottoniiflora Rchb.f.,(Rchb.f.),urn:lsid:ipni.org:names:308000-2
Epidendrum_dayseae,Krahl & Hágsater,Krahl & Hágsater,,spec.,/n/77235196-1,Orchidaceae,Epidendrum,dayseae,tax. nov.,1577,A.H.Krahl &amp; D.R.P.Krahl,16 Apr 2021,"Amazonas (Brazil North, Brazil, Southern America)",FALSE,FALSE,TRUE,"Manaus, Ramal da Usina, 55 m",,Phytotaxa,2022,530(1): 97,20011462-1,citation,Phytotaxa 530(1): 97. 2022 [6 Jan 2022] [epublished],FALSE,TRUE,holotype INPA,1.2,77235196-1,urn:lsid:ipni.org:names:77235196-1,wfo-1000030044,TRUE,TRUE,TRUE,FALSE,FALSE,6 Jan 2022,"doi:10.11646/phytotaxa.530.1.8 The specific epithet honours Brazilian botanist Dayse Raiane Passos Krahl, wife of the first author and co-collector of the type specimen.",[epublished],NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_diamantinense,K.G.Lacerda & V.P.Castro,K.G.Lacerda & V.P.Castro,,spec.,/n/77129146-1,Orchidaceae,Epidendrum,diamantinense,tax. nov.,NA,Kleber Garcia de Lacerda Jr.,NA,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",FALSE,FALSE,TRUE,Municipality of Diamantina,,Icon. Orchid. Brasil.,2012,3: t. 255,20006432-2,citation,Icon. Orchid. Brasil. 3: t. 255. 2012 [Oct 2012] ,FALSE,TRUE,holotype BHCB,1.1,77129146-1,urn:lsid:ipni.org:names:77129146-1,wfo-0001336026,FALSE,TRUE,TRUE,FALSE,FALSE,Oct 2012,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_itacolomiense,E.M.Pessoa & L.G.Pedrosa,E.M.Pessoa & L.G.Pedrosa,,spec.,/n/77311226-1,Orchidaceae,Epidendrum,itacolomiense,tax. nov.,3603,L.G.Pedrosa,15 Nov 2021,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",FALSE,FALSE,TRUE,"Ouro Preto, Parque Estadual do Itacolomi, 1200 m",,Syst. Bot.,2022,47(4): 938,1295-2,citation,"Syst. Bot. 47(4): 938. 2022 [12 Dec 2022] , as 'itacolomiensis' [epublished]",FALSE,TRUE,holotype OUPR;isotype RB,1.1.1.2,77311226-1,urn:lsid:ipni.org:names:77311226-1,NA,TRUE,TRUE,TRUE,FALSE,FALSE,12 Dec 2022,"doi:10.1600/036364422X16674053033930 Etymology: 'The name of the new species refers to its type locality, the Itacolomi peak'.",as 'itacolomiensis' [epublished],NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_krukoffii,"Hágsater, J.M.P.Cordeiro & Krahl","Hágsater, J.M.P.Cordeiro & Krahl",,spec.,/n/77299733-1,Orchidaceae,Epidendrum,krukoffii,tax. nov.,7251,Boris Alexander Krukoff,15 Nov 1934,"Amazonas (Brazil North, Brazil, Southern America);Colombia (Western South America, Southern America);",FALSE,FALSE,TRUE,Brazil: Amazonas: Humaitá: Basin of Rio Madeira. Between Monte Christo and Santa Victoria on Rio Ipixuna,,Icon. Orchid.,2021,18(2): t. 1877,15175-2,citation,Icon. Orchid. 18(2): t. 1877. 2021 [13 Aug 2021] ,FALSE,TRUE,holotype RB;isotype AMES;isotype BR;isotype F;isotype FLAS;isotype G;isotype K;isotype LE;isotype MICH;isotype MO;isotype NY;isotype S;isotype U;isotype US,1.1,77299733-1,urn:lsid:ipni.org:names:77299733-1,wfo-1000026914,FALSE,TRUE,TRUE,FALSE,FALSE,13 Aug 2021,"Etymology: 'In honor of Boris Alexander Krukoff (1898-1983), Russian born, eventually arriving in the United States in 1925'.",NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_luizae,"Krahl, Hágsater & Chiron","Krahl, Hágsater & Chiron",,spec.,/n/77301542-1,Orchidaceae,Epidendrum,luizae,tax. nov.,1603,A.H.Krahl,9 Jul 2021,"Amazonas (Brazil North, Brazil, Southern America)",FALSE,FALSE,TRUE,"Manaus, Ramal da Usina, km 7, campinarana, 62 m",,"Richardiana, N.S.",2022,6: 77,20022374-1,citation,"Richardiana, N.S. 6: 77. 2022 [6 Jul 2022] [epublished]",FALSE,TRUE,holotype INPA,1.1,77301542-1,urn:lsid:ipni.org:names:77301542-1,wfo-1000030045,TRUE,TRUE,TRUE,FALSE,FALSE,6 Jul 2022,"Etymology: the specific epithet honours Luíza Passos Krahl, daugher of the first two authors.",[epublished],NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_magelhaesii,Schltr.,Schltr.,,spec.,/n/91794-2,Orchidaceae,Epidendrum,magelhaesii,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,,Repert. Spec. Nov. Regni Veg.,1920,16: 445,788-2,citation,Repert. Spec. Nov. Regni Veg. 16: 445. 1920 ,FALSE,TRUE,NA,1.8,91794-2,urn:lsid:ipni.org:names:91794-2,wfo-0000950645,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/186083&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,NA,NA,186083,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_mantiqueranum,Porto & Brade,Porto & Brade,,spec.,/n/91803-2,Orchidaceae,Epidendrum,mantiqueranum,tax. nov.,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,,Anais Reunião Sul-Amer. Bot.,1940,"3: 38, tab. 5, fig. 1",4693-2,citation,"Anais Reunião Sul-Amer. Bot. 3: 38, tab. 5, fig. 1. 1940 ",FALSE,TRUE,NA,1.7,91803-2,urn:lsid:ipni.org:names:91803-2,wfo-0000950659,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epidendrum_morimotoi,V.P.Castro & Marçal,V.P.Castro & Marçal,,spec.,/n/77129147-1,Orchidaceae,Epidendrum,morimotoi,tax. nov.,NA,Sydnei Marçal &amp; V.P.Castro 0143,NA,"Bahia (Brazil Northeast, Brazil, Southern America)",FALSE,FALSE,TRUE,Municipality of Arataca,,Icon. Orchid. Brasil.,2012,3: t. 256,20006432-2,citation,Icon. Orchid. Brasil. 3: t. 256. 2012 [Oct 2012] ,FALSE,TRUE,holotype SP,1.1,77129147-1,urn:lsid:ipni.org:names:77129147-1,wfo-0001336027,FALSE,TRUE,TRUE,FALSE,FALSE,Oct 2012,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
