name,authors,publishingAuthor,authorTeam,rank,url,family,genus,species,bibliographicReference,citationType,collectionNumber,collectorTeam,collectionDate1,distribution,hybrid,hybridGenus,inPowo,locality,pageAsText,linkedPublication,publication,publicationYear,referenceCollation,publicationId,recordType,reference,suppressed,topCopy,typeChosenBy,typeLocations,version,id,fqId,hasNomenclaturalNotes,hasExternalLinks,hasTypeData,hasOriginalData,hasLinks,bhlLink,infraspecies,speciesAuthor,originalTaxonDistribution,publicationYearNote,referenceRemarks,remarks,typeCoordinates,originalRemarks,nameStatus,nameStatusType,typeNote,bibliographicTypeInfo,typeName,typeRemarks,originalBasionymAuthorTeam,wfoId,basionymAuthorStr,collectionDate2
Pilocereus_coerulescens,Lem.,Lem.,,spec.,/n/196544-2,Cactaceae,Pilocereus,coerulescens,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Rev. Hort. [Paris].,1862,34: 427,1212-2,citation,Rev. Hort. [Paris]. 34: 427. 1862 ,FALSE,TRUE,NA,NA,1.4,196544-2,urn:lsid:ipni.org:names:196544-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=427&rft.volume=34&rft_id=http://www.biodiversitylibrary.org/bibliography/109772&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilocereus_occultiflorus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/319107-2,Cactaceae,Pilocereus,occultiflorus,NA,tax. nov.,223,E.Esteves Pereira,NA,"Occidentem Rio SaoFrancisco, calcirupicola, Minas Gerais (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,NA,,Cact. Succ. J. (Los Angeles),1999,"71(6): 311 (310-315, figs. 1-9, tt. 1-2)",1964-2,citation,"Cact. Succ. J. (Los Angeles) 71(6): 311 (310-315, figs. 1-9, tt. 1-2). 1999 [24 Nov 1999] ",FALSE,TRUE,NA,holotype UFG;isotype BONN;isotype ZSS,1.4,319107-2,urn:lsid:ipni.org:names:319107-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,24 Nov 1999,NA,[Gandhi 7 Dec 1999],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilocereus_ruficeps,F.A.C.Weber ex Rol.-Goss.,F.A.C.Weber ex Rol.-Goss.,,spec.,/n/196614-2,Cactaceae,Pilocereus,ruficeps,NA,tax. nov.,NA,NA,NA,"Sergipe (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,NA,,Bull. Mus. Hist. Nat. (Paris),1905,11(6): 509 (-510),576-2,citation,Bull. Mus. Hist. Nat. (Paris) 11(6): 509 (-510). 1905 [late ? 1905] ,FALSE,TRUE,NA,NA,1.1.1.3.2.1.1.1,196614-2,urn:lsid:ipni.org:names:196614-2,FALSE,FALSE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.issue=6&rft.spage=509&rft.volume=11&rft_id=http://www.biodiversitylibrary.org/bibliography/68686&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,late ? 1905,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilocereus_vollii,Backeb.,Backeb.,,spec.,/n/196643-2,Cactaceae,Pilocereus,vollii,NA,tax. nov.,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,NA,,Kaktus-ABC [Backeb. & Knuth],1936,"334, 417",11152-2,citation,"Kaktus-ABC [Backeb. & Knuth] 334, 417. 1936 [12 Feb 1936] ",FALSE,TRUE,NA,NA,1.10,196643-2,urn:lsid:ipni.org:names:196643-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,12 Feb 1936,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_bohlei,Hofacker,Hofacker,,spec.,/n/321779-2,Cactaceae,Pilosocereus,bohlei,NA,tax. nov.,442,A.Hofacker,NA,"Bahia (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,NA,,Kakteen And. Sukk.,2001,52(10): 255 (253-257; 7 photogrs; 2 figs.),3349-2,citation,Kakteen And. Sukk. 52(10): 255 (253-257; 7 photogrs; 2 figs.). 2001 [Oct 2001] ,FALSE,TRUE,NA,holotype UFG,1.3,321779-2,urn:lsid:ipni.org:names:321779-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,Oct 2001,NA,[Gandhi 9 Nov 2001] specific epithet honors Bernhard Bohle,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_estevesii,P.J.Braun,P.J.Braun,,spec.,/n/1007230-1,Cactaceae,Pilosocereus,estevesii,NA,tax. nov.,142,Esteves,1982,Brazil Northeast (Bahia).,FALSE,FALSE,TRUE,Serra do Muquém,NA,,Cact. Succ. J. (Los Angeles),1999,71(2): 74,1964-2,citation,Cact. Succ. J. (Los Angeles) 71(2): 74. 1999 ,FALSE,TRUE,NA,holotype UFG 20529,1.3.2.1,1007230-1,urn:lsid:ipni.org:names:1007230-1,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,Brazil Northeast (Bahia).,1999,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_estevesii,P.J.Braun,P.J.Braun,,spec.,/n/317604-2,Cactaceae,Pilosocereus,estevesii,NA,tax. nov.,142,E.Esteves Pereira,NA,"West side of Rio Sao Francisco, in a xerophtic forest of the Serra do Muquém, 550-600 m, Bahia (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,NA,,Cact. Succ. J. (Los Angeles),1999,"71: 74 (74-77, fig. 1-3)",1964-2,citation,"Cact. Succ. J. (Los Angeles) 71: 74 (74-77, fig. 1-3). 1999 ",FALSE,TRUE,NA,holotype UFG,1.2,317604-2,urn:lsid:ipni.org:names:317604-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,[Gandhi 5 Apr 1999],,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_goianus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/20006603-1,Cactaceae,Pilosocereus,goianus,NA,tax. nov.,89,E.Esteves Pereira,NA,Brazil West-Central (Goiás),FALSE,FALSE,TRUE,NA,NA,,Brit. Cact. Succ. J.,2002,20(2): 100 (2002),1916-2,citation,Brit. Cact. Succ. J. 20(2): 100 (2002). ,FALSE,TRUE,NA,holotype UFG 14.873,1.1,20006603-1,urn:lsid:ipni.org:names:20006603-1,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_goianus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/323756-2,Cactaceae,Pilosocereus,goianus,NA,tax. nov.,89,E.Esteves Pereira,NA,"Boreo-orientalibus, 650-700 m, Goiás (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,NA,,Brit. Cact. Succ. J.,2002,"20(2): 100 (93-103; figs. 1, 3-4, 6-7, 9-12; t. 1-2)",1916-2,citation,"Brit. Cact. Succ. J. 20(2): 100 (93-103; figs. 1, 3-4, 6-7, 9-12; t. 1-2). 2002 [Jun 2002] ",FALSE,TRUE,NA,holotype UFG,1.3,323756-2,urn:lsid:ipni.org:names:323756-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,Jun 2002,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_lindaianus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/282827-2,Cactaceae,Pilosocereus,lindaianus,NA,tax. nov.,60,E.Esteves Pereira,NA,Brazil (Southern America),FALSE,FALSE,FALSE,NA,NA,,Kakteen And. Sukk.,1987,38: 132,3349-2,citation,Kakteen And. Sukk. 38: 132. 1987 ,FALSE,TRUE,NA,holotype ZSS,1.4,282827-2,urn:lsid:ipni.org:names:282827-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_lindaianus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/282828-2,Cactaceae,Pilosocereus,lindaianus,NA,tax. nov.,60,E.Esteves Pereira,NA,Brazil (Southern America),FALSE,FALSE,FALSE,NA,NA,,Kakteen And. Sukk.,1988,"39: 227 (-228), fig",3349-2,citation,"Kakteen And. Sukk. 39: 227 (-228), fig. 1988 ",FALSE,TRUE,NA,holotype ZSS,1.3,282828-2,urn:lsid:ipni.org:names:282828-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_occultiflorus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/1012474-1,Cactaceae,Pilosocereus,occultiflorus,NA,tax. nov.,223,E. Esteves Pereira,NA,Brazil Southeast (Minas Gerais).,FALSE,FALSE,TRUE,ad occidentem Rio São Françisco,NA,,Cact. Succ. J. (Los Angeles),1999,71(6): 311,1964-2,citation,Cact. Succ. J. (Los Angeles) 71(6): 311. 1999 ,FALSE,TRUE,NA,holotype UFG;isotype Botanisches Institut der Universitat Bonn;isotype ZSS,1.4.2.1,1012474-1,urn:lsid:ipni.org:names:1012474-1,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,Brazil Southeast (Minas Gerais).,1999,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_oreus,F.Ritter,F.Ritter,,spec.,/n/196721-2,Cactaceae,Pilosocereus,oreus,NA,tax. nov.,1226,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 69 (-70), fig",11126-2,citation,"Kakteen Südamerika 1: 69 (-70), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.3,196721-2,urn:lsid:ipni.org:names:196721-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_pseudosuperfloccosus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/77099989-1,Cactaceae,Pilosocereus,pseudosuperfloccosus,NA,tax. nov.,658,P.J.Braun (&amp; E.Esteves Pereira),1986,"Bahia (Brazil Northeast, Brazil, Southern America)",FALSE,FALSE,TRUE,"Ad occidentem Rio São Francisco, 25 km N Santa Maria da Vitoria",NA,,Kakteen And. Sukk.,2009,60(7): 185 (183-190; figs.),3349-2,citation,Kakteen And. Sukk. 60(7): 185 (183-190; figs.). 2009 [Jul 2009] ,FALSE,TRUE,NA,holotype UFG;isotype HAL;isotype ZSS,1.1,77099989-1,urn:lsid:ipni.org:names:77099989-1,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,Jul 2009,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pilosocereus_rizzoianus,P.J.Braun & Esteves,P.J.Braun & Esteves,,spec.,/n/305165-2,Cactaceae,Pilosocereus,rizzoianus,NA,tax. nov.,58,E.Esteves Pereira,NA,"Goiás (Brazil, Southern America)",FALSE,FALSE,FALSE,NA,NA,,Cact. Succ. J. (Los Angeles),1992,"64: 148, figs",1964-2,citation,"Cact. Succ. J. (Los Angeles) 64: 148, figs. 1992 ",FALSE,TRUE,NA,holotype UFG,1.3,305165-2,urn:lsid:ipni.org:names:305165-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_bageanus,F.Ritter,F.Ritter,,spec.,/n/283090-2,Cactaceae,Piptanthocereus,bageanus,NA,tax. nov.,1007,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,1: 238,11126-2,citation,Kakteen Südamerika 1: 238. 1979 ,FALSE,TRUE,NA,holotype U,1.2.2.1.1.2,283090-2,urn:lsid:ipni.org:names:283090-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_cabralensis,F.Ritter,F.Ritter,,spec.,/n/283091-2,Cactaceae,Piptanthocereus,cabralensis,NA,tax. nov.,1412,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 235 (-236), fig",11126-2,citation,"Kakteen Südamerika 1: 235 (-236), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.2.2.1.1.2,283091-2,urn:lsid:ipni.org:names:283091-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_calcirupicola,F.Ritter,F.Ritter,,spec.,/n/199697-2,Cactaceae,Piptanthocereus,calcirupicola,NA,tax. nov.,1011,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 234 (-235), fig",11126-2,citation,"Kakteen Südamerika 1: 234 (-235), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.2.2.1.1.2,199697-2,urn:lsid:ipni.org:names:199697-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_cipoensis,F.Ritter,F.Ritter,,spec.,/n/283092-2,Cactaceae,Piptanthocereus,cipoensis,NA,tax. nov.,1411,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 236, fig",11126-2,citation,"Kakteen Südamerika 1: 236, fig. 1979 ",FALSE,TRUE,NA,holotype U,1.2.2.1.1.1,283092-2,urn:lsid:ipni.org:names:283092-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_goiasensis,F.Ritter,F.Ritter,,spec.,/n/283093-2,Cactaceae,Piptanthocereus,goiasensis,NA,tax. nov.,1282,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 234, fig",11126-2,citation,"Kakteen Südamerika 1: 234, fig. 1979 ",FALSE,TRUE,NA,holotype U,1.2.2.1.1.1,283093-2,urn:lsid:ipni.org:names:283093-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_neonesioticus,F.Ritter,F.Ritter,,spec.,/n/283095-2,Cactaceae,Piptanthocereus,neonesioticus,NA,tax. nov.,1009,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,1: 237,11126-2,citation,Kakteen Südamerika 1: 237. 1979 ,FALSE,TRUE,NA,holotype U,1.2.2.1.1.2,283095-2,urn:lsid:ipni.org:names:283095-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Piptanthocereus_sericifer,F.Ritter,F.Ritter,,spec.,/n/283097-2,Cactaceae,Piptanthocereus,sericifer,NA,tax. nov.,1410,F.Ritter,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 232 (-233), figs",11126-2,citation,"Kakteen Südamerika 1: 232 (-233), figs. 1979 ",FALSE,TRUE,NA,holotype U,1.2.2.1.1.1,283097-2,urn:lsid:ipni.org:names:283097-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopilocereus_juaruensis,Buining & Brederoo,Buining & Brederoo,,spec.,/n/211525-2,Cactaceae,Pseudopilocereus,juaruensis,NA,tax. nov.,H454,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen And. Sukk.,1978,29: 153 (-155),3349-2,citation,Kakteen And. Sukk. 29: 153 (-155). 1978 ,FALSE,TRUE,NA,holotype U,1.4,211525-2,urn:lsid:ipni.org:names:211525-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_alboareolata,F.Ritter,F.Ritter,,spec.,/n/219246-2,Cactaceae,Rhipsalis,alboareolata,NA,tax. nov.,FR 1286,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 41 (-42), fig",11126-2,citation,"Kakteen Südamerika 1: 41 (-42), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.3,219246-2,urn:lsid:ipni.org:names:219246-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_chrysantha,Loefgr.,Loefgr.,,spec.,/n/219268-2,Cactaceae,Rhipsalis,chrysantha,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1915,1: 99,848-2,citation,Arch. Jard. Bot. Rio de Janeiro 1: 99. 1915 ,FALSE,TRUE,NA,NA,1.3,219268-2,urn:lsid:ipni.org:names:219268-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_chrysocarpa,Loefgr.,Loefgr.,,spec.,/n/219269-2,Cactaceae,Rhipsalis,chrysocarpa,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1915,"1: 94, tab. 20",848-2,citation,"Arch. Jard. Bot. Rio de Janeiro 1: 94, tab. 20. 1915 ",FALSE,TRUE,NA,NA,1.3,219269-2,urn:lsid:ipni.org:names:219269-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_clavellina,F.Ritter,F.Ritter,,spec.,/n/219272-2,Cactaceae,Rhipsalis,clavellina,NA,tax. nov.,FR 1487,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 43 (-44), fig",11126-2,citation,"Kakteen Südamerika 1: 43 (-44), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.3,219272-2,urn:lsid:ipni.org:names:219272-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_densiareolata,Loefgr.,Loefgr.,,spec.,/n/219282-2,Cactaceae,Rhipsalis,densiareolata,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1918,"2: 41, pl. 12",848-2,citation,"Arch. Jard. Bot. Rio de Janeiro 2: 41, pl. 12. 1918 ",FALSE,TRUE,NA,NA,1.3,219282-2,urn:lsid:ipni.org:names:219282-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_dusenii,Hjelmq.,Hjelmq.,,spec.,/n/219285-2,Cactaceae,Rhipsalis,dusenii,NA,tax. nov.,NA,NA,NA,"Paraná (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,NA,,Bot. Not.,1941,"1941: 349, fig. 2, 3",556-2,citation,"Bot. Not. 1941: 349, fig. 2, 3. ",FALSE,TRUE,NA,NA,1.3,219285-2,urn:lsid:ipni.org:names:219285-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1941&rft.spage=349&rft.volume=1941&rft_id=http://www.biodiversitylibrary.org/bibliography/6050&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_fastigiata,Hjelmq.,Hjelmq.,,spec.,/n/219291-2,Cactaceae,Rhipsalis,fastigiata,NA,tax. nov.,NA,NA,NA,"Paraná (Brazil, Southern America)",FALSE,FALSE,TRUE,NA,NA,,Bot. Not.,1941,"1941: 356, fig. 4, 5",556-2,citation,"Bot. Not. 1941: 356, fig. 4, 5. ",FALSE,TRUE,NA,NA,1.3,219291-2,urn:lsid:ipni.org:names:219291-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1941&rft.spage=356&rft.volume=1941&rft_id=http://www.biodiversitylibrary.org/bibliography/6050&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_flosculosa,F.Ritter,F.Ritter,,spec.,/n/219293-2,Cactaceae,Rhipsalis,flosculosa,NA,tax. nov.,FR 1285,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Kakteen Südamerika,1979,"1: 42 (-43), fig",11126-2,citation,"Kakteen Südamerika 1: 42 (-43), fig. 1979 ",FALSE,TRUE,NA,holotype U,1.3,219293-2,urn:lsid:ipni.org:names:219293-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_foveolata,F.A.C.Weber in Bois,F.A.C.Weber in Bois,,spec.,/n/219294-2,Cactaceae,Rhipsalis,foveolata,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Dict. Hort. [Bois],1898,2: 1047,1371-2,citation,Dict. Hort. [Bois] 2: 1047. 1898 ,FALSE,TRUE,NA,NA,1.3,219294-2,urn:lsid:ipni.org:names:219294-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.spage=1047&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/79064&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_macahensis,Glaz.,Glaz.,,spec.,/n/219320-2,Cactaceae,Rhipsalis,macahensis,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,FALSE,NA,NA,,Bull. Soc. Bot. France,1909,56(Mém. 3d): 326,578-2,citation,Bull. Soc. Bot. France 56(Mém. 3d): 326. 1909 ,FALSE,TRUE,NA,NA,1.4,219320-2,urn:lsid:ipni.org:names:219320-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_maricaensis,Scheinvar,Scheinvar,,spec.,/n/972892-1,Cactaceae,Rhipsalis,maricaensis,NA,tax. nov.,NA,NA,NA,Brazil Southeast (Rio de Janeiro).,FALSE,FALSE,TRUE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1992,31: 72 (1992),848-2,citation,Arch. Jard. Bot. Rio de Janeiro 31: 72 (1992). ,FALSE,TRUE,NA,NA,1.5,972892-1,urn:lsid:ipni.org:names:972892-1,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,Brazil Southeast (Rio de Janeiro).,1992,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_mesembryanthoides,Haw.,Haw.,,spec.,/n/306320-2,Cactaceae,Rhipsalis,mesembryanthoides,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Saxifrag. Enum.,1821,71,10312-2,citation,Saxifrag. Enum. 71. 1821 ,FALSE,TRUE,NA,NA,1.3,306320-2,urn:lsid:ipni.org:names:306320-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1821&rft.spage=71&rft_id=http://www.biodiversitylibrary.org/bibliography/9670&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_pacheco-leoni,Loefgr.,Loefgr.,,spec.,/n/219332-2,Cactaceae,Rhipsalis,pacheco-leoni,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,FALSE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1918,"2: 38, pl. 10",848-2,citation,"Arch. Jard. Bot. Rio de Janeiro 2: 38, pl. 10. 1918 ",FALSE,TRUE,NA,NA,1.2,219332-2,urn:lsid:ipni.org:names:219332-2,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_rigida,Loefgr.,Loefgr.,,spec.,/n/219355-2,Cactaceae,Rhipsalis,rigida,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Arch. Jard. Bot. Rio de Janeiro,1915,1: 93,848-2,citation,Arch. Jard. Bot. Rio de Janeiro 1: 93. 1915 ,FALSE,TRUE,NA,NA,1.3,219355-2,urn:lsid:ipni.org:names:219355-2,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipsalis_robusta,G.Lindb.,G.Lindb.,,spec.,/n/219357-2,Cactaceae,Rhipsalis,robusta,NA,tax. nov.,NA,NA,NA,Brazil (Southern America),FALSE,FALSE,TRUE,NA,NA,,Monatsschr. Kakteenk.,1896,"6: 53, tab",5497-2,citation,"Monatsschr. Kakteenk. 6: 53, tab. 1896 ",FALSE,TRUE,NA,NA,1.3,219357-2,urn:lsid:ipni.org:names:219357-2,FALSE,TRUE,TRUE,FALSE,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1896&rft.spage=53&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/51655&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
