name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Arum oblongum,Araceae,Arum,oblongum,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. Icon. 9: t. 115. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,9: t. 115,12892-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,320869-2,TRUE,NA,1827 publ. 29 Oct 1831,[Gandhi 9 Mar 2001],NA,www.ipni.org/n/320869-2,IPNI,NA,NA,NA,NA,
Caladium angustifolium,Araceae,Caladium,angustifolium,Engl.,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 23 E: 26. 1920 ",Pflanzenr. (Engler),1920,"4, Fam. 23 E: 26",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,40274-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/40274-2,IPNI,NA,NA,NA,NA,
Caladium heterotypicum,Araceae,Caladium,heterotypicum,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 500, pl. 35, fig. 13. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 500, pl. 35, fig. 13",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,40308-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/40308-2,IPNI,NA,NA,NA,NA,
Caladium rubescens,Araceae,Caladium,rubescens,N.E.Br.,tax_nov,spec.,FALSE,"Gard. Chron. ser. 3, 14: 86. 1893 ",Gard. Chron.,1893,"ser. 3, 14: 86",1224-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,40333-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/40333-2,IPNI,NA,NA,NA,NA,
Caladium sagittatum,Araceae,Caladium,sagittatum,L.Linden & Rodigas,tax_nov,spec.,FALSE,"Ill. Hort. 38: 101, pl. 138. 1891 ",Ill. Hort.,1891,"38: 101, pl. 138",1202-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,40334-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1891&rft.spage=101&rft.volume=38&rft_id=http://www.biodiversitylibrary.org/bibliography/131&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/40334-2,IPNI,NA,NA,NA,NA,
Caladium venosum,Araceae,Caladium,venosum,N.E.Br.,tax_nov,spec.,FALSE,"Gard. Chron. ser. 3, 14: 86. 1893 ",Gard. Chron.,1893,"ser. 3, 14: 86",1224-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,40352-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/40352-2,IPNI,NA,NA,NA,NA,
Dieffenbachia brasiliensis,Araceae,Dieffenbachia,brasiliensis,H.J.Veitch,tax_nov,spec.,FALSE,Catalogue (Veitch) 12 (fig.). 1875 ,Catalogue (Veitch),1875,12 (fig.),17038-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,1157954-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/1157954-2,IPNI,NA,NA,NA,NA,
Dieffenbachia conspurcata,Araceae,Dieffenbachia,conspurcata,Schott,tax_nov,spec.,FALSE,J. Bot. 2: 52. 1864 ,J. Bot.,1864,2: 52,678-2,FALSE,NA,NA,NA,NA,"Pará (Brazil North, Brazil, Southern America)",NA,80126-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/15640046&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/80126-2,IPNI,NA,NA,NA,NA,
Dieffenbachia simoneae,Araceae,Dieffenbachia,simoneae,C.A.S.Bat.,tax_nov,spec.,FALSE,Kew Bull. 78(4): 557. 2023 [13 Oct 2023] [epublished],Kew Bull.,2023,78(4): 557,987-2,FALSE,holotype INPA,C.A.S.Batista,26,22 Oct 2022,"Amazonas (Brazil North, Brazil, Southern America)","Rio Preto da Eva, parcelas do PDBFF, estrada para o acampamento do Cabo Frio",77326763-1,TRUE,NA,13 Oct 2023,"doi:10.1007/s12225-023-10140-w Etymology: The epithet “simoneae” is a tribute to Simone dos Santos Batista, a native of the Amazon region, Araceae enthusiast and a great mentor to the species author.",[epublished],www.ipni.org/n/77326763-1,IPNI,NA,NA,NA,NA,
Echidnium spruceanum,Araceae,Echidnium,spruceanum,Schott,tax_nov,spec.,FALSE,Oesterr. Bot. Z. 8(11): 350. 1858 [Nov 1858] ,Oesterr. Bot. Z.,1858,8(11): 350,768-2,FALSE,holotype K,R.Spruce,2406,NA,"Sao Gabriel, Amazonas (Brazil, Southern America)",NA,302964-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1858&rft.issue=11&rft.spage=350&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/40988&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Nov 1858,NA,NA,www.ipni.org/n/302964-2,IPNI,NA,NA,NA,NA,
Homalomena solimoensis,Araceae,Homalomena,solimoensis,G.M.Barroso,tax_nov,spec.,FALSE,"Arch. Jard. Bot. Rio de Janeiro 15: [89], t. 1. 1957 ",Arch. Jard. Bot. Rio de Janeiro,1957,"15: [89], t. 1",848-2,FALSE,null RB,A.P.Duarte,6728,NA,"Alto Solimoes, Amazonas (Brazil, Southern America)",NA,123738-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/123738-2,IPNI,NA,NA,NA,NA,
Monstera acreana,Araceae,Monstera,acreana,K.Krause,tax_nov,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 114. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 114,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,163909-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=114&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/163909-2,IPNI,NA,NA,NA,NA,
Monstera brownii,Araceae,Monstera,brownii,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 502. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 502",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,163916-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/163916-2,IPNI,NA,NA,NA,NA,
Monstera coriacea,Araceae,Monstera,coriacea,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 37(1): 118. 1905 [19 Sep 1905] ,Bot. Jahrb. Syst.,1905,37(1): 118,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,163918-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.issue=1&rft.spage=118&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Sep 1905,NA,NA,www.ipni.org/n/163918-2,IPNI,NA,NA,NA,NA,
Monstera falcifolia,Araceae,Monstera,falcifolia,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 37(1): 117. 1905 [19 Sep 1905] ,Bot. Jahrb. Syst.,1905,37(1): 117,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,163925-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1905&rft.issue=1&rft.spage=117&rft.volume=37&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Sep 1905,NA,NA,www.ipni.org/n/163925-2,IPNI,NA,NA,NA,NA,
Monstera peckoltii,Araceae,Monstera,peckoltii,K.Krause,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 54(2, Beibl. 118): 124. 1916 [27 Jun 1916] ",Bot. Jahrb. Syst.,1916,"54(2, Beibl. 118): 124",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,163947-2,TRUE,NA,27 Jun 1916,NA,NA,www.ipni.org/n/163947-2,IPNI,NA,NA,NA,NA,
