family,genus,species,author,accepted,kingdom,name,rank,snippet,url,fqId,images
Orchidaceae,Gomesa,× lita,(Rchb.f.) M.W.Chase & N.H.Williams,TRUE,Plantae,Gomesa_× lita,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77101181-1,urn:lsid:ipni.org:names:77101181-1,
Orchidaceae,Gomesa,× scullyi,(Pabst & A.F.Mello) M.W.Chase & N.H.Williams,TRUE,Plantae,Gomesa_× scullyi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77101183-1,urn:lsid:ipni.org:names:77101183-1,
Orchidaceae,Gomesa,× stanleyi,(Rolfe) J.M.H.Shaw,TRUE,Plantae,Gomesa_× stanleyi,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77137400-1,urn:lsid:ipni.org:names:77137400-1,
Orchidaceae,Gomesa,× terassaniana,(Campacci) J.M.H.Shaw,TRUE,Plantae,Gomesa_× terassaniana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77116336-1,urn:lsid:ipni.org:names:77116336-1,
Orchidaceae,Habenaria,campylogyna,J.A.N.Bat. & Bianch.,TRUE,Plantae,Habenaria_campylogyna,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77165630-1,urn:lsid:ipni.org:names:77165630-1,
Orchidaceae,Habenaria,compluviosa,"J.A.N.Bat., B.L.Lau & Machado-Costa",TRUE,Plantae,Habenaria_compluviosa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77301610-1,urn:lsid:ipni.org:names:77301610-1,
Orchidaceae,Habenaria,hygrophila,"J.A.N.Bat., B.L.Lau & Machado-Costa",TRUE,Plantae,Habenaria_hygrophila,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77301606-1,urn:lsid:ipni.org:names:77301606-1,
Orchidaceae,Habenaria,karstica,J.A.N.Bat.,TRUE,Plantae,Habenaria_karstica,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77299816-1,urn:lsid:ipni.org:names:77299816-1,
Orchidaceae,Habenaria,longissima,"J.A.N.Bat., P.B.Meyer & Toscano",TRUE,Plantae,Habenaria_longissima,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77254940-1,urn:lsid:ipni.org:names:77254940-1,
Orchidaceae,Habenaria,pseudoculicina,J.A.N.Bat. & B.M.Carvalho,TRUE,Plantae,Habenaria_pseudoculicina,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77108929-1,urn:lsid:ipni.org:names:77108929-1,
Orchidaceae,Hapalorchis,lindleyana,Garay,TRUE,Plantae,Hapalorchis_lindleyana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:117349-2,urn:lsid:ipni.org:names:117349-2,
Orchidaceae,Hapalorchis,pandurata,Szlach.,TRUE,Plantae,Hapalorchis_pandurata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:300380-2,urn:lsid:ipni.org:names:300380-2,
Orchidaceae,Hoffmannseggella,dacruzii,Rosim & Campacci,TRUE,Plantae,Hoffmannseggella_dacruzii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77298958-1,urn:lsid:ipni.org:names:77298958-1,
Orchidaceae,Hoffmannseggella,marxiana,K.G.Lacerda & V.P.Castro,TRUE,Plantae,Hoffmannseggella_marxiana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77129151-1,urn:lsid:ipni.org:names:77129151-1,
Orchidaceae,Hoffmannseggella,rodriguesii,Rosim,TRUE,Plantae,Hoffmannseggella_rodriguesii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77213243-1,urn:lsid:ipni.org:names:77213243-1,
Orchidaceae,Hoffmannseggella,× meyeri,K.G.Lacerda,TRUE,Plantae,Hoffmannseggella_× meyeri,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77074900-1,urn:lsid:ipni.org:names:77074900-1,
Orchidaceae,Hoffmannseggella,× meyeriana,P.Blaha & V.P.Castro,TRUE,Plantae,Hoffmannseggella_× meyeriana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77209183-1,urn:lsid:ipni.org:names:77209183-1,
Orchidaceae,Lankesterella,gnomus,(Kraenzl.) Hoehne,TRUE,Plantae,Lankesterella_gnomus,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:135038-2,urn:lsid:ipni.org:names:135038-2,
Orchidaceae,Madisonia,bradei,(Schltr.) Toscano & E.C.Smidt,TRUE,Plantae,Madisonia_bradei,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77219787-1,urn:lsid:ipni.org:names:77219787-1,
Orchidaceae,Madisonia,carrisii,(Brade) Toscano & E.C.Smidt,TRUE,Plantae,Madisonia_carrisii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77219789-1,urn:lsid:ipni.org:names:77219789-1,
Orchidaceae,Maxillaria,spiritu-sanctensis,Pabst,TRUE,Plantae,Maxillaria_spiritu-sanctensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:155294-2,urn:lsid:ipni.org:names:155294-2,
Orchidaceae,Microchilus,caraguatatubensis,"(M.R.Miranda, Engels & E.C.Smidt) E.C.Smidt & M.W.Chase",TRUE,Plantae,Microchilus_caraguatatubensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77234983-1,urn:lsid:ipni.org:names:77234983-1,
Orchidaceae,Microchilus,dasilvae,Engels & E.C.Smidt,TRUE,Plantae,Microchilus_dasilvae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77302485-1,urn:lsid:ipni.org:names:77302485-1,
Orchidaceae,Microchilus,hylibates,(Rchb.f.) E.C.Smidt & M.W.Chase,TRUE,Plantae,Microchilus_hylibates,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77235014-1,urn:lsid:ipni.org:names:77235014-1,
Orchidaceae,Microchilus,mendoncae,(Brade & Pabst) E.C.Smidt & M.W.Chase,TRUE,Plantae,Microchilus_mendoncae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77235028-1,urn:lsid:ipni.org:names:77235028-1,
Orchidaceae,Microchilus,metallescens,(Barb.Rodr.) E.C.Smidt & M.W.Chase,TRUE,Plantae,Microchilus_metallescens,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77235029-1,urn:lsid:ipni.org:names:77235029-1,
Orchidaceae,Miltonia,× binotii,Cogn.,TRUE,Plantae,Miltonia_× binotii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:161424-2,urn:lsid:ipni.org:names:161424-2,
Orchidaceae,Miltonia,× bluntii,Rchb.f.,TRUE,Plantae,Miltonia_× bluntii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644738-1,urn:lsid:ipni.org:names:644738-1,
Orchidaceae,Miltonia,× cogniauxiae,Peeters ex Cogn. & A.Gooss.,TRUE,Plantae,Miltonia_× cogniauxiae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644742-1,urn:lsid:ipni.org:names:644742-1,
Orchidaceae,Miltonia,× cyrtochiloides,Barb.Rodr.,TRUE,Plantae,Miltonia_× cyrtochiloides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644744-1,urn:lsid:ipni.org:names:644744-1,
Orchidaceae,Miltonia,× lamarckeana,Rchb.f.,TRUE,Plantae,Miltonia_× lamarckeana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644753-1,urn:lsid:ipni.org:names:644753-1,
Orchidaceae,Miltonia,× leucoglossa,Anon.,TRUE,Plantae,Miltonia_× leucoglossa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644754-1,urn:lsid:ipni.org:names:644754-1,
Orchidaceae,Miltonia,× peetersiana,Rchb.f.,TRUE,Plantae,Miltonia_× peetersiana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644760-1,urn:lsid:ipni.org:names:644760-1,
Orchidaceae,Miltonia,× rosina,Barb.Rodr.,TRUE,Plantae,Miltonia_× rosina,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:644770-1,urn:lsid:ipni.org:names:644770-1,
Orchidaceae,Octomeria,glazioveana,Regel,TRUE,Plantae,Octomeria_glazioveana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:646229-1,urn:lsid:ipni.org:names:646229-1,
Orchidaceae,Oncidium,× charlesworthii,H.J.Veitch,TRUE,Plantae,Oncidium_× charlesworthii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77177284-1,urn:lsid:ipni.org:names:77177284-1,
Orchidaceae,Oncidium,× gardstyle,Braem & Campacci,TRUE,Plantae,Oncidium_× gardstyle,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:985292-1,urn:lsid:ipni.org:names:985292-1,
Orchidaceae,Pabstiella,atrata,(Chiron & Xim.Bols.) Karremans,TRUE,Plantae,Pabstiella_atrata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77200369-1,urn:lsid:ipni.org:names:77200369-1,
Orchidaceae,Pabstiella,catafestae,Chiron & Xim.Bols.,TRUE,Plantae,Pabstiella_catafestae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77133150-1,urn:lsid:ipni.org:names:77133150-1,
Orchidaceae,Pabstiella,deltoglossa,(Cogn.) Toscano & Luer,TRUE,Plantae,Pabstiella_deltoglossa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77158541-1,urn:lsid:ipni.org:names:77158541-1,
Orchidaceae,Pabstiella,isabelae,Chiron & Xim.Bols.,TRUE,Plantae,Pabstiella_isabelae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77133139-1,urn:lsid:ipni.org:names:77133139-1,
Orchidaceae,Pabstiella,itaguacuensis,F.J.de Jesus & Campacci,TRUE,Plantae,Pabstiella_itaguacuensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77211962-1,urn:lsid:ipni.org:names:77211962-1,
Orchidaceae,Pabstiella,laxiflora,(Porsch) Chiron,TRUE,Plantae,Pabstiella_laxiflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77133168-1,urn:lsid:ipni.org:names:77133168-1,
Orchidaceae,Pabstiella,naimekei,Chiron & Xim.Bols.,TRUE,Plantae,Pabstiella_naimekei,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77133140-1,urn:lsid:ipni.org:names:77133140-1,
Orchidaceae,Pabstiella,pomerana,Chiron & Xim.Bols.,TRUE,Plantae,Pabstiella_pomerana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77133151-1,urn:lsid:ipni.org:names:77133151-1,
Orchidaceae,Pabstiella,pseudotrifida,L.Kollmann & D.R.Couto,TRUE,Plantae,Pabstiella_pseudotrifida,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77141127-1,urn:lsid:ipni.org:names:77141127-1,
Orobanchaceae,Vellosiella,westermanii,Dusén,TRUE,Plantae,Vellosiella_westermanii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:262857-2,urn:lsid:ipni.org:names:262857-2,
Orobanchaceae,Orobanche,pedunculata,Vell.,TRUE,Plantae,Orobanche_pedunculata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:382060-1,urn:lsid:ipni.org:names:382060-1,
Orobanchaceae,Orobanche,petraea,Vell.,TRUE,Plantae,Orobanche_petraea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:382062-1,urn:lsid:ipni.org:names:382062-1,
Orobanchaceae,Pedicularis,acaulis,Vell.,TRUE,Plantae,Pedicularis_acaulis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:806736-1,urn:lsid:ipni.org:names:806736-1,
Orobanchaceae,Pedicularis,sceptrum-carianum,Vell.,TRUE,Plantae,Pedicularis_sceptrum-carianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:2550315-4,urn:lsid:ipni.org:names:2550315-4,
Orobanchaceae,Vellosiella,dracocephaloides,(Vell.) Baill.,TRUE,Plantae,Vellosiella_dracocephaloides,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:262772-2,urn:lsid:ipni.org:names:262772-2,
Orobanchaceae,Buchnera,pusilla,Kunth,TRUE,Plantae,Buchnera_pusilla,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:800056-1,urn:lsid:ipni.org:names:800056-1,
Oxalidaceae,Oxalis,progelii,R.Knuth,TRUE,Plantae,Oxalis_progelii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:291701-2,urn:lsid:ipni.org:names:291701-2,
Oxalidaceae,Biophytum,columbianum,Knuth,TRUE,Plantae,Biophytum_columbianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:33244-2,urn:lsid:ipni.org:names:33244-2,
Oxalidaceae,Biophytum,peruvianum,R.Knuth,TRUE,Plantae,Biophytum_peruvianum,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:33263-2,urn:lsid:ipni.org:names:33263-2,
Oxalidaceae,Oxalis,blanchetii,R.Knuth,TRUE,Plantae,Oxalis_blanchetii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:177798-2,urn:lsid:ipni.org:names:177798-2,
Oxalidaceae,Oxalis,pernambucensis,R.Knuth,TRUE,Plantae,Oxalis_pernambucensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:178329-2,urn:lsid:ipni.org:names:178329-2,
Oxalidaceae,Oxalis,praetervisa,R.Knuth,TRUE,Plantae,Oxalis_praetervisa,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:178365-2,urn:lsid:ipni.org:names:178365-2,
Passifloraceae,Passiflora,coelestis,Parteka & A.Silvério,TRUE,Plantae,Passiflora_coelestis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77221259-1,urn:lsid:ipni.org:names:77221259-1,
Passifloraceae,Piriqueta,pampeana,Cabreira & Miotto,TRUE,Plantae,Piriqueta_pampeana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77150852-1,urn:lsid:ipni.org:names:77150852-1,
Passifloraceae,Passiflora,bacabensis,"Mezzonato, E.O.Silva & E.A.Oliveira",TRUE,Plantae,Passiflora_bacabensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77295664-1,urn:lsid:ipni.org:names:77295664-1,
Passifloraceae,Passiflora,campestris,Barb.Rodr.,TRUE,Plantae,Passiflora_campestris,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:184834-2,urn:lsid:ipni.org:names:184834-2,
Passifloraceae,Passiflora,curumbaensis,Barb.Rodr.,TRUE,Plantae,Passiflora_curumbaensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:184889-2,urn:lsid:ipni.org:names:184889-2,
Passifloraceae,Piriqueta,araguaiana,Arbo,TRUE,Plantae,Piriqueta_araguaiana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:304432-2,urn:lsid:ipni.org:names:304432-2,
Passifloraceae,Piriqueta,caiapoensis,Arbo,TRUE,Plantae,Piriqueta_caiapoensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:304838-2,urn:lsid:ipni.org:names:304838-2,
Passifloraceae,Piriqueta,cristobaliae,Arbo,TRUE,Plantae,Piriqueta_cristobaliae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:306430-2,urn:lsid:ipni.org:names:306430-2,
Passifloraceae,Piriqueta,emasensis,Arbo,TRUE,Plantae,Piriqueta_emasensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:323888-2,urn:lsid:ipni.org:names:323888-2,
Passifloraceae,Piriqueta,lourteigiae,Arbo,TRUE,Plantae,Piriqueta_lourteigiae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:303535-2,urn:lsid:ipni.org:names:303535-2,
Passifloraceae,Turnera,angelicae,Arbo,TRUE,Plantae,Turnera_angelicae,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098486-1,urn:lsid:ipni.org:names:77098486-1,
Passifloraceae,Turnera,arcuata,Urb.,TRUE,Plantae,Turnera_arcuata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836535-1,urn:lsid:ipni.org:names:836535-1,
Passifloraceae,Turnera,crulsii,Urb.,TRUE,Plantae,Turnera_crulsii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259060-2,urn:lsid:ipni.org:names:259060-2,
Passifloraceae,Turnera,discolor,Urb.,TRUE,Plantae,Turnera_discolor,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259067-2,urn:lsid:ipni.org:names:259067-2,
Passifloraceae,Turnera,fissifolia,Arbo,TRUE,Plantae,Turnera_fissifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098512-1,urn:lsid:ipni.org:names:77098512-1,
Passifloraceae,Turnera,glabrata,Arbo,TRUE,Plantae,Turnera_glabrata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098513-1,urn:lsid:ipni.org:names:77098513-1,
Passifloraceae,Turnera,humilis,Arbo,TRUE,Plantae,Turnera_humilis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098523-1,urn:lsid:ipni.org:names:77098523-1,
Passifloraceae,Turnera,iterata,Arbo,TRUE,Plantae,Turnera_iterata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098528-1,urn:lsid:ipni.org:names:77098528-1,
Passifloraceae,Turnera,melanorhiza,Urb.,TRUE,Plantae,Turnera_melanorhiza,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259092-2,urn:lsid:ipni.org:names:259092-2,
Passifloraceae,Turnera,pinifolia,Cambess.,TRUE,Plantae,Turnera_pinifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836651-1,urn:lsid:ipni.org:names:836651-1,
Passifloraceae,Turnera,purpurascens,Arbo,TRUE,Plantae,Turnera_purpurascens,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:301753-2,urn:lsid:ipni.org:names:301753-2,
Passifloraceae,Turnera,rosulata,Arbo,TRUE,Plantae,Turnera_rosulata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098641-1,urn:lsid:ipni.org:names:77098641-1,
Passifloraceae,Turnera,vallisii,Arbo,TRUE,Plantae,Turnera_vallisii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098642-1,urn:lsid:ipni.org:names:77098642-1,
Passifloraceae,Turnera,vicaria,Arbo,TRUE,Plantae,Turnera_vicaria,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098644-1,urn:lsid:ipni.org:names:77098644-1,
Passifloraceae,Oxossia,dasystyla,(Urb.) L.Rocha,TRUE,Plantae,Oxossia_dasystyla,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77203831-1,urn:lsid:ipni.org:names:77203831-1,
Passifloraceae,Oxossia,hatschbachii,(Arbo) L.Rocha,TRUE,Plantae,Oxossia_hatschbachii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77203832-1,urn:lsid:ipni.org:names:77203832-1,
Passifloraceae,Oxossia,princeps,(Arbo) L.Rocha,TRUE,Plantae,Oxossia_princeps,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77203838-1,urn:lsid:ipni.org:names:77203838-1,
Passifloraceae,Oxossia,rubrobracteata,(Arbo) L.Rocha,TRUE,Plantae,Oxossia_rubrobracteata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77203839-1,urn:lsid:ipni.org:names:77203839-1,
Passifloraceae,Oxossia,spicata,(L.Rocha & Arbo) L.Rocha,TRUE,Plantae,Oxossia_spicata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77203841-1,urn:lsid:ipni.org:names:77203841-1,
Passifloraceae,Passiflora,caparaoensis,"Magro-Moraes, M.A.M.Azevedo & Gelli de Faria",TRUE,Plantae,Passiflora_caparaoensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77297580-1,urn:lsid:ipni.org:names:77297580-1,
Passifloraceae,Passiflora,ita,"Mezzonato, R.S.Ribeiro & Gonella",TRUE,Plantae,Passiflora_ita,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77254941-1,urn:lsid:ipni.org:names:77254941-1,
Passifloraceae,Passiflora,× lawsoniana,Mast.,TRUE,Plantae,Passiflora_× lawsoniana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:675133-1,urn:lsid:ipni.org:names:675133-1,
Passifloraceae,Turnera,cipoensis,Arbo,TRUE,Plantae,Turnera_cipoensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:304674-2,urn:lsid:ipni.org:names:304674-2,
Passifloraceae,Turnera,clauseniana,Urb.,TRUE,Plantae,Turnera_clauseniana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836564-1,urn:lsid:ipni.org:names:836564-1,
Passifloraceae,Turnera,collotricha,Arbo,TRUE,Plantae,Turnera_collotricha,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259059-2,urn:lsid:ipni.org:names:259059-2,
Passifloraceae,Turnera,coriacea,Urb.,TRUE,Plantae,Turnera_coriacea,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836568-1,urn:lsid:ipni.org:names:836568-1,
Passifloraceae,Turnera,dichotoma,Gardner ex Hook.,TRUE,Plantae,Turnera_dichotoma,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836577-1,urn:lsid:ipni.org:names:836577-1,
Passifloraceae,Turnera,elliptica,Urb.,TRUE,Plantae,Turnera_elliptica,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836585-1,urn:lsid:ipni.org:names:836585-1,
Passifloraceae,Turnera,gouveiana,Arbo,TRUE,Plantae,Turnera_gouveiana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77098517-1,urn:lsid:ipni.org:names:77098517-1,
Passifloraceae,Turnera,ignota,Arbo,TRUE,Plantae,Turnera_ignota,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:314311-2,urn:lsid:ipni.org:names:314311-2,
Passifloraceae,Turnera,lucida,Urb.,TRUE,Plantae,Turnera_lucida,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836620-1,urn:lsid:ipni.org:names:836620-1,
Passifloraceae,Turnera,revoluta,Urb.,TRUE,Plantae,Turnera_revoluta,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259110-2,urn:lsid:ipni.org:names:259110-2,
Passifloraceae,Turnera,sancta,Arbo,TRUE,Plantae,Turnera_sancta,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60441152-2,urn:lsid:ipni.org:names:60441152-2,
Passifloraceae,Piriqueta,corumbensis,Moura,TRUE,Plantae,Piriqueta_corumbensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:199929-2,urn:lsid:ipni.org:names:199929-2,
Passifloraceae,Piriqueta,nitida,Urb.,TRUE,Plantae,Piriqueta_nitida,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:836473-1,urn:lsid:ipni.org:names:836473-1,
Passifloraceae,Turnera,fernandezii,Arbo,TRUE,Plantae,Turnera_fernandezii,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60441156-2,urn:lsid:ipni.org:names:60441156-2,
Passifloraceae,Passiflora,carajasensis,A.K.Koch & Ilk.-Borg.,TRUE,Plantae,Passiflora_carajasensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77216647-1,urn:lsid:ipni.org:names:77216647-1,
Passifloraceae,Turnera,amapaensis,R.S.Cowan,TRUE,Plantae,Turnera_amapaensis,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:259042-2,urn:lsid:ipni.org:names:259042-2,
Passifloraceae,Turnera,confertiflora,Arbo,TRUE,Plantae,Turnera_confertiflora,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77157779-1,urn:lsid:ipni.org:names:77157779-1,
Passifloraceae,Turnera,discors,Arbo,TRUE,Plantae,Turnera_discors,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60440876-2,urn:lsid:ipni.org:names:60440876-2,
Passifloraceae,Turnera,fasciculifolia,L.Rocha & Arbo,TRUE,Plantae,Turnera_fasciculifolia,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:77233962-1,urn:lsid:ipni.org:names:77233962-1,
Passifloraceae,Turnera,gardneriana,Arbo,TRUE,Plantae,Turnera_gardneriana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:301161-2,urn:lsid:ipni.org:names:301161-2,
Passifloraceae,Turnera,kuhlmanniana,Arbo,TRUE,Plantae,Turnera_kuhlmanniana,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60440878-2,urn:lsid:ipni.org:names:60440878-2,
Passifloraceae,Turnera,laciniata,Arbo,TRUE,Plantae,Turnera_laciniata,Species, <b>Location</b>: <em>Brazil</em>,/taxon/urn:lsid:ipni.org:names:60441150-2,urn:lsid:ipni.org:names:60441150-2,
